ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes
432,set003-2-19-2020-B2_432.txt,T1,B-2,B,2,3,0.120213271,996.98,94.245,60.46,149.64,0.335734371,2969.55,0.235318352,2/19/20,11:35:00,12:24:00,2940,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.039,N,25.2734885,-80.3040957,,6.59,2.96,7.87,11.05,L,
45,set003-2-19-2020-B2_45.txt,T1,B-2,B,2,3,0.166443817,1679.46,255.7181,127.1,1220.41,0.438731554,3827.99,0.339621622,2/19/20,13:26:00,14:09:00,2580,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,BC,,0.033,N,25.491362,-80.485821,,5.06,2.75,7.68,10.18,L,wings torn at the end
129,set003-2-19-2020-B3_129.txt,T1,B-3,B,3,3,0.338042845,28.19,10.0528,0,17.32,0.013292217,2120.79,0.433310345,2/19/20,9:00:00,9:31:00,1860,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.036,N,25.2565615,-80.3108042,,5.94,2.92,7.98,10.85,L,
269,set003-2-19-2020-B3_269.txt,T1,B-3,B,3,3,0.456695328,28566.06,12705.4826,0,27116.97,0.984029787,29029.67,1.185471698,2/19/20,9:36:00,17:40:00,29040,F,Lake Placid,Highlands,110N Main,K.elegans,Y,C,SENSOR: lost voltage reading ~ 5:10 PM (17:10) then resolved in 5 min,0.059,N,26.298631,-81.36615,103,6.98,3.71,9.85,13.5,L,
395,set003-2-19-2020-B3_395.txt,T1,B-3,B,3,3,0.446453806,16.86,3.7698,0,16.86,0.008266692,2039.51,0.795316456,2/19/20,8:26:00,8:58:00,1920,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.048,N,25.1000151,-80.437522,,5.98,3.18,8.23,11.41,L,wings torn at the end
151,set003-2-19-2020-B4_151.txt,T1,B-4,B,4,3,0.328418706,8022.63,2578.5432,0,8022.63,0.961214183,8346.35,1.308958333,2/19/20,8:26:00,10:44:00,8280,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,C,,0.095,N,25.491362,-80.485821,44,7.09,3.13,8.73,12.08,L,
347,set003-2-19-2020-B4_347.txt,T1,B-4,B,4,3,0.201833929,22.6,6.283,0,16.73,0.007529042,3001.71,0.34521978,2/19/20,10:46:00,11:33:00,2820,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.048,N,25.2275238,-80.3283788,,6.08,3.16,8.42,11.66,L,wings torn at the end
412,set003-2-19-2020-B4_412.txt,T1,B-4,B,4,3,0.310972245,20137.26,6155.4551,0,20137.26,0.921955085,21841.91,1.396222222,2/19/20,11:36:00,17:40:00,21840,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.03,N,25.1820931,-80.3631938,,5.77,2.77,7.3,10.22,L,
104,set004-2-20-2020-A2_104.txt,T1,A-2,A,2,4,0,0,0.6283,0,0,0,2210.31,0,2/20/20,9:30:00,10:05:00,2100,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.057,N,24.9735748,-80.5539224,,6.83,3.36,8.61,12.01,L,wings torn at the end
145,set004-2-20-2020-A2_145.txt,T1,A-2,A,2,4,0.405797209,28304.65,10920.4823,0,28304.65,0.995672526,28427.67,0.675591398,2/20/20,10:46:00,18:38:39,28359,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.046,N,25.2275238,-80.3283788,,6.88,3.16,8.84,12.06,L,
149,set004-2-20-2020-A2_149.txt,T1,A-2,A,2,4,0.143357997,10.77,1.8849,0,10.77,0.004265431,2524.95,0.190393939,2/20/20,8:50:00,9:27:00,2220,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.082,Y,25.2866074,-80.5539224,72,7.41,3.79,9.98,13.66,L,
274,set004-2-20-2020-A2_274.txt,T1,A-2,A,2,4,0,0,0,0,0,0,2017.51,0,2/20/20,8:15:00,8:45:00,1800,M,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.042,N,27.8967403,-81.5804654,,5.58,2.89,7.56,10.97,L,wings torn at the end
50,set004-2-20-2020-A2_50.txt,T1,A-2,A,2,4,0.116112804,0,3.1415,0,0,0,2243.51,0.119222011,2/20/20,10:08:00,10:41:00,1980,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.048,N,25.491362,-80.485821,,5.39,3.22,7.5,10.79,L,wings torn at the end
1,set004-2-20-2020-A3_1.txt,T1,A-3,A,3,4,0.283877215,2164.04,598.1416,0,2164.04,0.888244928,2436.31,0.815974026,2/20/20,8:15:00,8:50:00,2100,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,,0.038,N,24.9735748,-80.5539224,,5.5,3.18,8.39,11.83,L,wings torn at the end
71,set004-2-20-2020-A3_71.txt,T1,A-3,A,3,4,0.292527971,30133.93,8329.3731,0,28866.08,0.861272843,34987.67,0.519256198,2/20/20,8:55:00,17:18:47,30227,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.035,N,28.7963435,-81.8778849,,5.32,2.94,7.39,10.85,L,
167,set004-2-20-2020-A4_167.txt,T1,A-4,A,4,4,1.071270247,0,2.5132,0,0,0,1943.59,0.91057971,2/20/20,11:24:00,11:56:00,1920,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.029,N,26.298631,-81.36615,,4.77,2.62,6.73,9.41,L,
170,set004-2-20-2020-A4_170.txt,T1,A-4,A,4,4,0.339726752,898.39,10.0528,0,889.23,0.376482963,2386.27,0.498650794,2/20/20,10:08:00,10:42:00,2040,M,Lake Placid,Highlands,110N Main,K.elegans,Y,B,,0.045,N,26.298631,-81.36615,,5.73,3.17,9.12,11.97,L,wings torn at the end
244,set004-2-20-2020-A4_244.txt,T1,A-4,A,4,4,0,0,0,0,0,0,2122.31,0,2/20/20,10:47:00,11:21:00,2040,F,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.115,Y,25.2275238,-80.3283788,100,7.99,3.5,8.71,12.31,L,
360,set004-2-20-2020-A4_360.txt,T1,A-4,A,4,4,0,0,0,0,0,0,2227.27,0,2/20/20,9:30:00,10:05:00,2100,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.106,Y,25.1820931,-80.3631938,256,8.5,3.28,8.65,12.35,L,
371,set004-2-20-2020-A4_371.txt,T1,A-4,A,4,4,0.224660999,2299.97,503.2683,0,2299.97,0.922871049,2492.19,1.336808511,2/20/20,8:51:00,9:27:00,2160,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.031,N,26.298631,-81.36615,,5.37,2.84,7.73,10.82,L,
69,set004-2-20-2020-A4_69.txt,T1,A-4,A,4,4,0.258425582,35.08,8.7962,0,16.59,0.016758149,2093.31,0.730581395,2/20/20,8:15:00,8:45:00,1800,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,B,,0.06,N,27.8967403,-81.5804654,19,7.44,3.33,8.98,12.36,L,
132,set004-2-20-2020-B1_132.txt,T1,B-1,B,1,4,0,0,0,0,0,0,2159.71,0,2/20/20,10:48:00,11:21:00,1980,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.074,N,25.2734885,-80.3040957,88,8.29,3.64,9.99,13.81,L,
155,set004-2-20-2020-B1_155.txt,T1,B-1,B,1,4,0,0,0.6283,0,0,0,2237.43,0,2/20/20,9:30:00,10:05:00,2100,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.092,Y,25.491362,-80.485821,38,7.01,3.25,8.17,11.63,L,
224,set004-2-20-2020-B1_224.txt,T1,B-1,B,1,4,0.297136835,2358.16,320.433,0,1756.25,0.511417189,4611.03,0.439370629,2/20/20,8:15:00,9:26:00,4260,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.047,N,25.2734885,-80.3040957,,6.85,3.08,8.92,11.99,L,
229,set004-2-20-2020-B1_229.txt,T1,B-1,B,1,4,0.558503421,11.73,3.7698,0,11.73,0.004963882,2363.07,1.083275862,2/20/20,10:09:00,10:42:00,1980,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.095,Y,25.19515,-80.345916,347,8.17,3.48,9.37,13.09,L,
334,set004-2-20-2020-B1_334.txt,T1,B-1,B,1,4,0.464902087,38109.81,17437.2099,0,32502.54,0.997307179,38212.71,1.365869565,2/20/20,11:24:00,22:01:55,38275,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.056,N,25.19515,-80.345916,4,8.32,3.39,9.09,12.47,L,
159,set004-2-20-2020-B2_159.txt,T1,B-2,B,2,4,0,0,0,0,0,0,2103.51,0,2/20/20,8:15:00,8:45:00,1800,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.032,N,25.491362,-80.485821,,5.19,2.75,7.24,9.97,L,
257,set004-2-20-2020-B2_257.txt,T1,B-2,B,2,4,0.168714299,299.89,51.5206,294.05,294.05,0.134285318,2233.23,0.23014652,2/20/20,9:30:00,10:05:00,2100,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,BC,,0.042,N,25.491362,-80.485821,,5.42,2.78,7.72,10.74,L,
320,set004-2-20-2020-B2_320.txt,T1,B-2,B,2,4,0,0,0,0,0,0,2545.07,0,2/20/20,8:52:00,9:27:00,2100,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.047,N,25.1284578,-80.4080913,,6.22,3.13,8.02,11.31,L,
376,set004-2-20-2020-B2_376.txt,T1,B-2,B,2,4,0,0,0.6283,0,0,0,2171.23,0,2/20/20,10:49:00,11:22:00,1980,M,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.031,N,27.8967403,-81.5804654,,5.27,2.74,8.04,10.94,L,
406,set004-2-20-2020-B2_406.txt,T1,B-2,B,2,4,0.229081626,14.47,4.3981,0,10.36,0.00803019,1801.95,0.363179191,2/20/20,11:25:00,11:56:00,1860,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.032,N,25.1000151,-80.437522,,5.98,3.12,8.4,11.48,L,
66,set004-2-20-2020-B2_66.txt,T1,B-2,B,2,4,0.213472945,2305.41,10.6811,0,2268.1,0.971128288,2373.95,0.284298643,2/20/20,10:10:00,10:42:00,1920,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,B,,0.036,N,27.8967403,-81.5804654,,5.46,2.9,8.21,11.14,L,
107,set004-2-20-2020-B3_107.txt,T1,B-3,B,3,4,0.574821732,991.85,46.4942,122.26,516.49,0.461404986,2149.63,1.282244898,2/20/20,8:15:00,8:45:00,1800,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.036,N,24.96424,-80.5673321,,5.67,3.13,8.17,11.13,L,
176,set004-2-20-2020-B3_176.txt,T1,B-3,B,3,4,0.637454396,968.8,82.3073,73.32,545.31,0.412727761,2347.31,1.365869565,2/20/20,10:11:00,10:43:00,1920,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.058,Y,27.8967403,-81.5804654,75,7.5,3.28,8.63,12.08,L,
396,set004-2-20-2020-B3_396.txt,T1,B-3,B,3,4,0.350449622,881.42,13.1943,0,849.49,0.404397157,2179.59,0.371775148,2/20/20,9:30:00,10:05:00,2100,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.051,N,25.1000151,-80.437522,,6.69,3.25,8.53,11.76,L,
425,set004-2-20-2020-B3_425.txt,T1,B-3,B,3,4,0.479251077,795.71,18.849,129.87,580.65,0.415968341,1912.91,1.336808511,2/20/20,10:50:00,11:22:00,1920,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.027,N,25.19515,-80.345916,,6.17,2.91,7.57,10.44,L,
44,set004-2-20-2020-B3_44.txt,T1,B-3,B,3,4,0.423600105,828.83,15.7075,119.43,664.32,0.318840858,2599.51,1.308958333,2/20/20,8:53:00,9:27:00,2040,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.062,N,25.491362,-80.485821,,7.74,3.38,9.09,12.86,L,
375,set004-2-20-2020-B4_375.txt,T1,B-4,B,4,4,0.217821008,31700.94,6733.4911,93.46,27294.57,0.670088455,47308.59,1.365869565,2/20/20,8:54:00,18:46:12,35532,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.063,N,27.8967403,-81.5804654,88,6.62,3.6,9.83,13.61,L,wings torn at the end
409,set004-2-20-2020-B4_409.txt,T1,B-4,B,4,4,0.165077964,21.76,5.6547,0,12.75,0.009563196,2275.39,0.222014134,2/20/20,8:15:00,8:45:00,1800,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.029,N,25.1284578,-80.4080913,,5.4,2.63,7.17,9.73,L,
216,set005-2-21-2020-A2_216.txt,T1,A-2,A,2,5,0,0,0,0,0,0,2157.75,0,2/21/20,9:41:00,10:17:00,2160,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.047,N,25.1284578,-80.4080913,,6.54,2.99,8.03,11.33,L,
433,set005-2-21-2020-A2_433.txt,T1,A-2,A,2,5,0.436050867,533.86,21.3622,0,454.35,0.268402186,1989.03,0.515,2/21/20,10:18:00,10:49:00,1860,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.035,N,25.2734885,-80.3040957,,5.88,3.07,8.12,11.04,L,wings torn at the end
434,set005-2-21-2020-A2_434.txt,T1,A-2,A,2,5,0,0,0,0,0,0,2145.87,0,2/21/20,8:28:00,9:00:00,1920,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.037,N,25.2734885,-80.3040957,,6.3,2.99,7.93,11.11,L,
45,set005-2-21-2020-A2_45.txt,T1,A-2,A,2,5,0.548413124,27.72,11.3094,0,21.33,0.002715839,10206.79,1.396222222,2/21/20,10:50:00,10:23:00,-1620,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,PAINT: paint fell off between 20-30 min into the trial,0.031,N,25.491362,-80.485821,,5.06,2.75,7.68,10.18,L,wings torn at the end
86,set005-2-21-2020-A2_86.txt,T1,A-2,A,2,5,0,0,0,0,0,0,2238.99,0,2/21/20,9:04:00,9:39:00,2100,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.033,N,29.66200224,-82.347313,,5.18,3.05,8.23,11.06,L,
102,set005-2-21-2020-A3_102.txt,T1,A-3,A,3,5,0.38718452,24.62,10.6811,0,13.37,0.01119992,2198.23,0.445602837,2/21/20,9:05:00,9:39:00,2040,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.043,N,24.9735748,-80.5539224,,5.69,3.11,8.41,11.6,L,
126,set005-2-21-2020-A3_126.txt,T1,A-3,A,3,5,0.100047771,0,5.6547,0,0,0,2200.75,0,2/21/20,8:28:00,9:00:00,1920,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.074,Y,25.2565615,-80.3108042,31,8.97,3.78,10.05,13.61,L,wings torn at the end
6,set005-2-21-2020-A3_6.txt,T1,A-3,A,3,5,0.289701052,5277.89,1507.92,0,5277.89,0.959269283,5501.99,0.365290698,2/21/20,9:41:00,11:14:00,5580,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,DATA COL: time_end from windaq file,0.042,N,24.96424,-80.5673321,,5.76,3.04,8.03,11,L,
271,set005-2-21-2020-A4_271.txt,T1,A-4,A,4,5,0.366740365,12233.14,4345.9511,0,12233.14,0.98595595,12407.39,1.142363636,2/21/20,9:06:00,12:34:00,12480,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.05,N,27.8967403,-81.5804654,34,7.59,3.31,9.21,12.82,L,
393,set005-2-21-2020-A4_393.txt,T1,A-4,A,4,5,0,0,0,0,0,0,2293.59,0,2/21/20,8:28:00,9:00:00,1920,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.1,Y,24.96424,-80.5673321,29,7.51,3.55,9.04,12.63,LS,
226,set005-2-21-2020-B1_226.txt,T1,B-1,B,1,5,0,0,1.2566,0,0,0,2426.91,0,2/21/20,8:28:00,9:00:00,1920,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.057,N,25.19515,-80.345916,,6.6,2.78,7.29,10.45,LS,
351,set005-2-21-2020-B1_351.txt,T1,B-1,B,1,5,0.430512858,12377.82,4558.3165,0,11064.45,0.980155094,12628.43,0.69043956,2/21/20,9:42:00,13:13:00,12660,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,BC,,0.034,N,25.1820931,-80.3631938,,6.16,3.01,7.88,10.9,L,
5,set005-2-21-2020-B1_5.txt,T1,B-1,B,1,5,0,0,0,0,0,0,2079.15,0,2/21/20,9:07:00,9:39:00,1920,F,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,DATA COL: did not fly from the windaw file,0.087,Y,24.9735748,-80.5539224,209,7.47,3.32,8.33,11.89,L,
125,set005-2-21-2020-B2_125.txt,T1,B-2,B,2,5,0.196163825,3027.95,584.319,0,1266.3,0.670115413,4518.55,0.311039604,2/21/20,8:28:00,9:30:00,3720,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.043,N,25.1820931,-80.3631938,,5.91,3.22,8.43,11.41,L,
306,set005-2-21-2020-B2_306.txt,T1,B-2,B,2,5,0.221853892,5180.67,1099.525,0,5180.67,0.412606772,12555.95,0.455289855,2/21/20,9:42:00,13:12:00,12600,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,BUG: flying in place at 10:23 - look at windaw file to see what flying-in-place motion looks like; time_end from windaq file,0.041,N,24.96424,-80.5673321,,6.25,3.16,8.57,11.73,L,
109,set005-2-21-2020-B3_109.txt,T1,B-3,B,3,5,0,0,0,0,0,0,15794.79,0,2/21/20,10:50:00,10:23:00,-1620,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.053,Y,24.96424,-80.5673321,7,6.76,3.59,9.29,12.87,L,
321,set005-2-21-2020-B3_321.txt,T1,B-3,B,3,5,0,0,0,0,0,0,1894.75,0,2/21/20,10:19:00,10:49:00,1800,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.05,Y,25.2734885,-80.3040957,9,9.17,3.73,9.38,12.86,L,
332,set005-2-21-2020-B3_332.txt,T1,B-3,B,3,5,0.221973247,2458.02,530.2852,0,2458.02,0.576022385,4267.23,0.3926875,2/21/20,9:08:00,9:57:00,2940,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.029,N,25.19515,-80.345916,4,5.84,2.87,7.55,10.62,L,
389,set005-2-21-2020-B3_389.txt,T1,B-3,B,3,5,0,0,1.2566,0,0,0,2479.27,0,2/21/20,8:28:00,9:00:00,1920,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.105,N,24.96424,-80.5673321,57,7.21,3.59,10.02,13.53,L,wings torn at the end
248,set005-2-21-2020-B4_248.txt,T1,B-4,B,4,5,0.244142996,3553.4,822.4447,0,3553.4,0.912197113,3895.43,1.282244898,2/21/20,9:43:00,10:48:00,3900,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.037,N,25.1820931,-80.3631938,,6.35,3.17,8.53,11.52,L,
41,set005-2-21-2020-B4_41.txt,T1,B-4,B,4,5,0,0,0.6283,0,0,0,2049.51,0,2/21/20,9:08:00,9:39:00,1860,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,DATA COL: did not fly from the windaw file but recording also had voltage problem,0.122,Y,25.491362,-80.485821,255,7.47,3.82,9.66,13.31,L,
91,set005-2-21-2020-B4_91.txt,T1,B-4,B,4,5,0,0,0.6283,0,0,0,2489.55,0,2/21/20,8:28:00,9:00:00,1920,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.079,Y,25.2866074,-80.5539224,114,6.99,3.17,7.17,10.93,LS,
294,set006-2-24-2020-A1_294.txt,T1,A-1,A,1,6,0.146539881,19.15,8.1679,0,9.45,0.008340774,2295.95,0.186439169,2/24/20,14:15:00,14:50:00,2100,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,B,,0.033,N,29.66200224,-82.347313,,5.23,3.08,8.14,11.03,L,
319,set006-2-24-2020-A1_319.txt,T1,A-1,A,1,6,0.221198915,51.49,16.9641,0,22.71,0.022009635,2339.43,0.923970588,2/24/20,13:35:00,14:11:00,2160,F,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.099,N,25.1284578,-80.4080913,70,7.84,3.37,8.61,12.22,L,
328,set006-2-24-2020-A1_328.txt,T1,A-1,A,1,6,0,0,0.6283,0,0,0,2111.15,0,2/24/20,14:53:00,15:35:00,2520,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.074,Y,25.2734885,-80.3040957,138,8.04,3.53,9.18,12.63,L,
335,set006-2-24-2020-A1_335.txt,T1,A-1,A,1,6,0.188113772,0,2.5132,0,0,0,1947.75,0,2/24/20,15:38:00,16:00:00,1320,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,BUG: paint on antennae-freaked out ,0.033,Y,25.19515,-80.345916,,5.54,3.01,7.68,10.57,L,
9,set006-2-24-2020-A1_9.txt,T1,A-1,A,1,6,0.342493984,13306.3,4489.2035,0,13306.3,0.736714822,18061.67,0.705955056,2/24/20,8:34:00,12:19:00,13500,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.043,N,24.96424,-80.5673321,,6.1,3.39,9.06,12.14,L,
218,set006-2-24-2020-A2_218.txt,T1,A-2,A,2,6,0,0,1.2566,0,0,0,2510.39,0,2/24/20,8:34:00,9:13:00,2340,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.046,N,25.1284578,-80.4080913,,5.94,3.04,8.7,11.56,L,
420,set006-2-24-2020-A2_420.txt,T1,A-2,A,2,6,0.560958796,2255.44,3.1415,0,2252.88,0.984964212,2289.87,0.815974026,2/24/20,9:15:00,9:52:00,2220,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.079,Y,25.1820931,-80.3631938,211,7.02,3.06,7.35,10.48,L,wings torn at the end
7,set006-2-24-2020-A2_7.txt,T1,A-2,A,2,6,0.458510628,40821.69,17696.6978,106.26,35892.43,0.996679014,40957.71,0.675591398,2/24/20,9:54:00,21:16:42,40962,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.064,N,24.96424,-80.5673321,8,8.19,3.64,9.3,13.02,L,
110,set006-2-24-2020-A3_110.txt,T1,A-3,A,3,6,0.211704515,566.36,7.5396,0,546.88,0.23779154,2381.75,0.361091954,2/24/20,13:36:00,14:11:00,2100,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.028,N,24.96424,-80.5673321,,5.61,2.7,7.2,9.96,L,
16,set006-2-24-2020-A3_16.txt,T1,A-3,A,3,6,0,0,0,0,0,0,2182.79,0,2/24/20,9:55:00,10:29:00,2040,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.045,N,25.1284578,-80.4080913,1,6.33,3.33,8.78,12.13,L,
206,set006-2-24-2020-A3_206.txt,T1,A-3,A,3,6,0,0,0,0,0,0,2203.91,0,2/24/20,11:07:00,11:42:00,2100,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.038,N,24.96424,-80.5673321,,5.51,2.82,7.41,10.82,L,
256,set006-2-24-2020-A3_256.txt,T1,A-3,A,3,6,0,0,0,0,0,0,2233.03,0,2/24/20,9:18:00,9:52:00,2040,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.034,N,25.491362,-80.485821,,5.19,2.61,6.48,9.3,L,
281,set006-2-24-2020-A3_281.txt,T1,A-3,A,3,6,0.246118378,48.91,12.566,0,25.77,0.007291044,6708.23,0.334202128,2/24/20,11:45:00,12:19:00,2040,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,B,,0.03,N,28.7963435,-81.8778849,,5.14,2.72,6.94,9.98,L,
416,set006-2-24-2020-A3_416.txt,T1,A-3,A,3,6,0.332989537,60.62,18.2207,0,49.35,0.026509702,2286.71,0.468880597,2/24/20,14:16:00,14:50:00,2040,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.034,N,25.1820931,-80.3631938,,5.78,3,8.35,11.27,L,
419,set006-2-24-2020-A3_419.txt,T1,A-3,A,3,6,0,0,0.6283,0,0,0,2588.99,0,2/24/20,8:35:00,9:14:00,2340,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.037,N,25.1820931,-80.3631938,,6.09,3.08,8.05,11.21,L,wings torn at the end
8,set006-2-24-2020-A3_8.txt,T1,A-3,A,3,6,0,0,0,0,0,0,1867.23,0,2/24/20,14:54:00,15:25:00,1860,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.109,Y,24.96424,-80.5673321,92,8.39,3.54,9.38,13.09,L,
81,set006-2-24-2020-A3_81.txt,T1,A-3,A,3,6,0,0,0,0,0,0,2203.27,0,2/24/20,10:30:00,11:05:00,2100,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.038,N,29.66200224,-82.347313,,6.03,3.36,8.9,12.29,L,
118,set006-2-24-2020-A4_118.txt,T1,A-4,A,4,6,0.189818731,0,3.1415,0,0,0,2028.31,0,2/24/20,13:39:00,14:11:00,1920,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.04,N,25.1284578,-80.4080913,,5.57,3.01,8.53,11.47,L,
262,set006-2-24-2020-A4_262.txt,T1,A-4,A,4,6,0.488226063,11469.33,3868.4431,0,11411.52,0.630610188,18187.67,1.396222222,2/24/20,8:36:00,12:19:00,13380,M,Lake Placid,Highlands,110N Main,K.elegans,N,,SENSOR: sudden drop to 1/2 voltage (baseline @ 2 V),0.037,N,26.298631,-81.36615,,5.41,2.99,8.3,11.21,L,
146,set006-2-24-2020-B1_146.txt,T1,B-1,B,1,6,0,0,0,0,0,0,2225.79,0,2/24/20,10:31:00,11:05:00,2040,M,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.029,N,25.2866074,-80.5539224,,5.42,2.7,7.2,10.15,L,wings torn at the end
158,set006-2-24-2020-B1_158.txt,T1,B-1,B,1,6,0,0,0,0,0,0,2253.47,0,2/24/20,9:19:00,9:52:00,1980,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.024,N,25.491362,-80.485821,,5.27,2.55,7.03,9.72,L,
187,set006-2-24-2020-B1_187.txt,T1,B-1,B,1,6,0,0,0,0,0,0,2128.79,0,2/24/20,9:56:00,10:29:00,1980,F,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.012,Y,28.7963435,-81.8778849,196,6.14,3.66,8.79,12.14,L,
217,set006-2-24-2020-B1_217.txt,T1,B-1,B,1,6,0,0,0,0,0,0,2205.51,0,2/24/20,11:08:00,11:42:00,2040,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.107,Y,25.1284578,-80.4080913,81,8.1,3.79,9.83,13.54,L,
250,set006-2-24-2020-B1_250.txt,T1,B-1,B,1,6,0.229550497,7.01,2.5132,0,7.01,0.003046144,2301.27,0.202677419,2/24/20,8:40:00,9:14:00,2040,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.04,N,25.1820931,-80.3631938,,5.79,3.06,8.16,11.14,L,
34,set006-2-24-2020-B1_34.txt,T1,B-1,B,1,6,0.278005177,4556.63,1226.4416,0,4537.73,0.718989199,6337.55,0.418866667,2/24/20,13:40:00,15:25:00,6300,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.046,N,25.2565615,-80.3108042,,6.21,3.25,8.58,11.64,L,
