ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,sex,population,site,host_plant,flew,died?,flight_type,flight_details,NOTES,mass,short-wing?,eggs,time_end,latitude,longitude
91,set071-11-04-19-A3.txt,3,A,A-3,71,0.3257276298751250,5397.0,1736.6212000000700,0,5397.0,0.9994444444444450,5400.0,0.5235833333333330,P,11.04,,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous; +90,,0.047,,,,25.491968,-80.48562
155,set071-11-04-19-A4.txt,4,A,A-4,71,0.43255341047841400,6.5,5.0264,0,6.5,0.0012037037037037000,5400.0,0.5711818181818650,,11.04,,M,Lake Wales,Polk,K. elegans,N,,,,,0.063,,,,27.903346,-81.589461
136,set072-11-05-19-A1_136.txt,1,A,A-1,72,0.2721096743875720,22.90000000000010,3.1415000000000000,0,22.90000000000010,0.005075804592605750,4511.6,0.3306842105263000,,11.05,9:57am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.042,,,,25.491968,-80.48562
404,set072-11-05-19-A1_404.txt,1,A,A-1,72,0.43942910378839700,33165.5,14320.213600004700,0,33165.5,0.7705756751293570,43039.9,0.6283,P,11.05,10:36am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,C,continuous,,0.066,,Y,,29.661821,-82.347211
84,set072-11-05-19-A1_84.txt,1,A,A-1,72,0.26262824525968700,78.0,19.477300000000000,60.30000000000000,60.300000000000000,0.036220106802879000,2153.5,0.3926875000000220,,11.05,9:17:am,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,0.045,,,,25.173694,-80.371532
302,set072-11-05-19-A2_302.txt,2,A,A-2,72,0.29824701971852000,8824.400000000000,2462.307700000020,0,7827.300000000000,0.6270446955162370,14073.0,0.5235833333333330,,11.05,9:19am,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,*noticed eggs on 11.06 not 11.05,0.088,,Y,1:15pm,27.298660028,-81.36611608
311,set072-11-05-19-A2_311.txt,2,A,A-2,72,0.42188733974355500,4.399999999999640,4.3981000000000000,0,4.399999999999640,0.00010223072079627600,43039.9,0.41886666666666700,,11.05,1:49pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,,,,27.298660028,-81.36611608
328,set072-11-05-19-A2_328.txt,2,A,A-2,72,0.33602373037989300,77.89999999999960,28.273500000000000,0,45.899999999999600,0.004858425845079180,16034.0,0.5235833333338100,,11.05,1:16pm,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.068,,Y,,27.298660028,-81.36611608
152,set072-11-05-19-A3_152.txt,3,A,A-3,72,0.41623417626420600,67.09999999999990,29.530100000000000,0,31.59999999999990,0.014660898444327900,4576.8,0.5711818181818650,,11.05,9:58am,M,Lake Wales,Polk,K. elegans,Y,,B,bursts,,0.046,,,,27.903346,-81.589461
197,set072-11-05-19-A3_197.txt,3,A,A-3,72,0.2841531874144700,1027.0,3.1415000000000000,0,1021.0,0.1477506509948350,6950.9,0.3695882352941570,,11.05,10:38am,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,0.037,,,,25.1948419,-80.34590136
295,set072-11-05-19-A3_295.txt,3,A,A-3,72,0.3174682321086960,12436.4,3870.3279999996900,0,12436.4,0.2889504854797530,43039.9,0.5711818181825740,,11.05,11:17am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.042,,,3:24pm,27.298660028,-81.36611608
96,set072-11-05-19-A3_96.txt,3,A,A-3,72,0.33596918365457800,47.49999999999970,17.592400000000000,0,21.300000000000000,0.0213463958295882,2225.2,0.44878571428572200,,11.05,9:21am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.046,,,,25.491968,-80.48562
132,set072-11-05-19-A4_132.txt,4,A,A-4,72,0.34394375055883500,30148.000000000000,10201.078800002600,0,30098.200000000000,0.7004663114923590,43039.9,0.4833076923079630,,11.05,10:39am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.054,,,,25.491968,-80.48562
288,set072-11-05-19-A4_288.txt,4,A,A-4,72,0.36144422389817200,66.40000000000010,37.069700000000000,0,38.20000000000030,0.01423182441700960,4665.6,0.48330769230779400,P,11.05,10:00am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.044,,,,25.28636983,-80.29077075
67,set072-11-05-19-A4_67.txt,4,A,A-4,72,0.3217604932234810,1786.5,23.24710000000000,162.90000000000000,878.4,0.7831747840953930,2281.1,0.44878571428572200,P,11.05,9:22am,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,grabbed onto the sensor in the beginning 10 minutes,0.036,,,,25.1755048,-80.36782055
339,set072-11-05-19-B1_339.txt,1,B,B-1,72,0.20755608908901700,25036.800000000000,4996.86990000008,122.09999999999900,9743.8,0.5801921552814900,43152.6,0.6283,,11.05,9:23am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.05,,,10:30am,27.298660028,-81.36611608
123,set072-11-05-19-B2_123.txt,2,B,B-2,72,0.2617916666666570,0,1.8849,0,0,0,4715.8,0,,11.05,10:01am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.05,,,,25.491968,-80.48562
312,set072-11-05-19-B2_312.txt,2,B,B-2,72,0.28714986280355600,516.1000000000000,12.566000000000000,0,488.6000000000000,0.214898401065956,2401.6,0.44878571428571500,,11.05,9:24am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.044,,,,27.298660028,-81.36611608
319,set072-11-05-19-B2_319.txt,2,B,B-2,72,0.36409415173159800,27757.200000000000,10027.03970000260,0,27757.200000000000,0.6432335479206350,43152.6,0.5235833333334130,,11.05,11:19am,F,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.091,,Y,,27.298660028,-81.36611608
387,set072-11-05-19-B2_387.txt,2,B,B-2,72,0.2651662176333030,716.8000000000000,6.283,0,708.1000000000000,0.10178348290355600,7042.4,0.29919047619055400,,11.05,10:40am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.047,,Y,,28.812980,-81.877895
318,set072-11-05-19-B3_318.txt,3,B,B-3,72,0.33190246910311400,23.299999999999300,9.4245,0,21.599999999998500,0.000539944290726382,43152.6,0.44878571428524800,,11.05,1:51pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.038,,,,27.298660028,-81.36611608
349,set072-11-05-19-B3_349.txt,3,B,B-3,72,0.15104892356478200,9199.2,1332.624300000020,62.399999999999600,5350.300000000000,0.5686627227713590,16176.9,0.44878571428583100,,11.05,10:42am,M,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.038,,,1:40pm,27.298660028,-81.36611608
95,set072-11-05-19-B3_95.txt,3,B,B-3,72,0.3383732575255050,3805.0,1244.6623000000100,0,3805.0,0.789288084965151,4820.8,0.5711818181818210,,11.05,9:25am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.083,,Y,,25.491968,-80.48562
261,set072-11-05-19-B4_261.txt,4,B,B-4,72,0.32855859566162300,17495.700000000000,5618.258600000390,0,17495.700000000000,0.40543791104128100,43152.6,0.5235833333334130,,11.05,11:22am,M,North Key Largo,DD,C. corindum ,Y,,C,continuous,*definitely ran this one to exhaustion ,0.038,,,4:25pm,25.28636983,-80.29077075
299,set072-11-05-19-B4_299.txt,4,B,B-4,72,0.2854957519199310,38.29999999999970,11.309400000000000,0,18.899999999999600,0.007795485538661890,4913.1,0.3926875000000220,P,11.05,10:03am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608
308,set072-11-05-19-B4_308.txt,4,B,B-4,72,0.27885913927263000,119.60000000000000,32.04330000000000,68.0,68.0,0.04859418169998370,2461.2,0.44878571428571200,,11.05,9:26am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.041,,,,27.298660028,-81.36611608
416,set072-11-05-19-B4_416.txt,4,B,B-4,72,0.23230678913519000,7.199999999999820,3.1415000000000000,0,7.199999999999820,0.0010030788949413900,7177.9,0.25132,,11.05,10:44am,F,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,BC,bursts to continuous,,0.076,,Y,,29.661821,-82.347211
125,set073-11-06-19-A1_125.txt,1,A,A-1,73,0.3167119352797980,2644.4,806.7371999999930,0,2534.3,0.489649298226123,5400.6,0.4833076923077090,,11.06,7:42am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.055,,,9:04am,25.491968,-80.48562
99,set073-11-06-19-A1_99.txt,1,A,A-1,73,0.3609440942337380,25398.4,8994.114500002040,175.20000000000000,20189.0,0.50382454692608,50411.2,0.8975714285704960,P,11.06,9:14am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous,,0.046,,,4:37pm,25.491968,-80.48562
113,set073-11-06-19-A2_113.txt,2,A,A-2,73,0.2860326364918620,16985.600000000000,4706.595299999940,0,16951.100000000000,0.3369409972387090,50411.2,0.448785714286414,,11.06,11:10am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.049,,,4:08pm,25.491968,-80.48562
183,set073-11-06-19-A2_183.txt,2,A,A-2,73,0.3362853864794310,1316.0,414.049700000005,135.70000000000100,702.9000000000000,0.10632625030298100,12377.0,0.6283,P,11.06,10:30am,M,North Key Largo,N. Dagny,C. corindum ,Y,,C,continuous,,0.043,,,11:08am,25.18229498,-80.36369887
329,set073-11-06-19-A2_329.txt,2,A,A-2,73,0.3865464031711280,606.0000000000000,228.07289999999900,0,552.8,0.2482487403219860,2441.1,0.5235833333333340,,11.06,7:42am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.045,,,,27.298660028,-81.36611608
91,set073-11-06-19-A2_91.txt,2,A,A-2,73,0.25232556158182500,5638.1,1375.9770000000300,0,5638.1,0.5637761734295940,10000.6,0.44878571428583100,P,11.06,8:27am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.037,,,10:12am,25.491968,-80.48562
109,set073-11-06-19-A3_109.txt,3,A,A-3,73,0.3919691686678360,1875.200000000000,36.4414,0,727.7000000000000,0.24050584206543600,7796.9,0.5711818181816290,,11.06,9:14am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.093,,Y,,25.491968,-80.48562
257,set073-11-06-19-A3_257.txt,3,A,A-3,73,0.31150231496767900,743.2000000000000,24.503700000000000,0,668.4000000000000,0.13718758075829700,5417.4,0.4833076923079630,P,11.06,8:27am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.031,,,,25.28636983,-80.29077075
296,set073-11-06-19-A3_296.txt,3,A,A-3,73,0.2169373595261060,967.9000000000000,18.220700000000000,0,891.3000000000000,0.3940479583112810,2456.3,0.34905555555555600,P,11.06,7:43am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.064,,Y,,27.298660028,-81.36611608
336,set073-11-06-19-A3_336.txt,3,A,A-3,73,0,0,0,0,0,0,10059.4,0,,11.06,9:54am,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.054,,Y,,27.298660028,-81.36611608
50,set073-11-06-19-A3_50.txt,3,A,A-3,73,0,0,0,0,0,0,12461.5,0,,11.06,10:31am,M,Key Largo,JP Grove,C. corindum ,N,,,,,0.05,,,,25.187398,-80.358596
89,set073-11-06-19-A3_89.txt,3,A,A-3,73,0.3217175282631400,34548.900000000000,10652.198200002900,145.8000000000030,31128.2,0.6853417494525030,50411.2,0.5235833333338100,P,11.06,11:11am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.054,,,8:30pm,25.491968,-80.48562
111,set073-11-06-19-A4_111.txt,4,A,A-4,73,0.19454608986224700,1578.4000000000000,36.4414,278.7,715.9,0.6378404590640910,2474.6,0.44878571428571500,,11.06,7:43am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.04,,,,25.491968,-80.48562
116,set073-11-06-19-A4_116.txt,4,A,A-4,73,0.38128181178302,7.200000000000730,3.1415000000000000,0,7.200000000000730,0.0007110759962471710,10125.5,0.4833076923079630,,11.06,9:55am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562
123,set073-11-06-19-A4_123.txt,4,A,A-4,73,0.31014170653895900,834.7000000000010,3.7698000000000000,0,832.7999999999990,0.01655782841908150,50411.2,0.31415,,11:06,3:35pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562
129,set073-11-06-19-A4_129.txt,4,A,A-4,73,0.3606740165672400,41.09999999999490,18.849000000000000,0,33.19999999999710,0.001570344558813220,26172.6,0.4833076923079630,,11.06,2:23pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,*wrong pulled,0.05,,,,25.491968,-80.48562
155,set073-11-06-19-A4_155.txt,4,A,A-4,73,0,0,0,0,0,0,12516.1,0,,11.06,10:32am,M,Lake Wales,Polk,K. elegans,N,,,,,0.044,,,,27.903346,-81.589461
226,set073-11-06-19-A4_226.txt,4,A,A-4,73,0.1728210752951370,718.6000000000000,24.503700000000000,0,639.5000000000000,0.1323729875105920,5428.6,0.3306842105263790,,11.06,8:28am,M,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,0.039,,,,25.25647566,-80.31068981
300,set073-11-06-19-A4_300.txt,4,A,A-4,73,0,0,1.2566,0,0,0,16804.9,0,,11.06,11:47am,M,Lake Placid,Barber shop,K. elegans,N*,,,,paint fell off,0.036,,,,27.298660028,-81.36611608
308,set073-11-06-19-A4_308.txt,4,A,A-4,73,0.27301251261934300,58.49999999999640,17.592400000000000,0,22.399999999997800,0.0024442011849151600,23934.2,0.5711818181825740,,11.06,1:46pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.037,,,,27.298660028,-81.36611608
328,set073-11-06-19-A4_328.txt,4,A,A-4,73,0.36252511041382300,50.00000000000360,20.73390000000000,0,24.900000000001500,0.001769178782592830,28261.7,0.5711818181806850,,11.06,3:00pm,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.069,,Y,,27.298660028,-81.36611608
380,set073-11-06-19-A4_380.txt,4,A,A-4,73,0.15972574750755400,23.399999999999600,4.3981000000000000,0,23.399999999999600,0.0015990706256192700,14633.5,0.12319607843140800,,11.06,11:12am,F,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.098,,Y,,28.812980,-81.877895
68,set073-11-06-19-A4_68.txt,4,A,A-4,73,0,0,0.6283,0,0,0,7880.1,0,P,11.06,9:15am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.08,,Y,,25.1755048,-80.36782055
84,set073-11-06-19-A4_84.txt,4,A,A-4,73,0.17806793115766000,91.0,19.477300000000000,0,29.100000000002200,0.004190690220494780,21714.8,0.28559090909081500,,11.06,1:01pm,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,0.042,,,,25.173694,-80.371532
92,set073-11-06-19-A4_92.txt,4,A,A-4,73,0.11022807017542500,0,4.3981000000000000,0,0,0,18959.6,0,,11.06,12:25pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.04,,,,25.491968,-80.48562
101,set073-11-06-19-B1_101.txt,1,B,B-1,73,0.1992961747680220,1556.6000000000000,28.901800000000000,0,1393.1000000000000,0.2907304682392930,5354.1,0.3926875000001340,,11.06,8:30am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562
120,set073-11-06-19-B1_120.txt,1,B,B-1,73,0.31953304963943600,13990.1,4437.682899999810,0,13990.1,0.537437910806689,26031.1,0.448785714286414,,11.06,10:34am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.039,,,2:57pm,25.491968,-80.48562
126,set073-11-06-19-B1_126.txt,1,B,B-1,73,0.40997502501956200,521.2000000000010,212.36539999999900,0,474.10000000000000,0.05212834053448560,9998.4,0.6981111111113930,,11.06,9:58am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562
276,set073-11-06-19-B1_276.txt,1,B,B-1,73,0.22418559605534300,633.2,9.4245,0,621.9000000000000,0.25971043025306600,2438.1,0.31415,,11.06,7:45am,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.054,,,,25.28636983,-80.29077075
311,set073-11-06-19-B1_311.txt,1,B,B-1,73,0,0,0.6283,0,0,0,27963.3,0,,11.06,3:01pm,M,Lake Placid,Barber shop,K. elegans,N,,,,,0.046,,,,27.298660028,-81.36611608
376,set073-11-06-19-B1_376.txt,1,B,B-1,73,0.25537453274807100,1912.3000000000000,429.7572000000060,159.10000000000000,1386.1000000000000,0.2441088615997350,7833.8,0.7853749999998210,,11.06,9:16am,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous,,0.085,,Y,9:57am,28.812980,-81.877895
103,set073-11-06-19-B2_103.txt,2,B,B-2,73,0.24778038251412600,25.300000000000200,10.0528,0,14.300000000000200,0.0031954127513388100,7917.6,0.3695882352941570,,11.06,9:18am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562
12,set073-11-06-19-B2_12.txt,2,B,B-2,73,0,0,0,0,0,0,16665.5,0,,11.06,11:49am,F,Plantation Key,Founder's #1,C. corindum ,N,,,,,0.09,,Y,,24.96448253,-80.56738908
124,set073-11-06-19-B2_124.txt,2,B,B-2,73,0.3056828447766930,665.4000000000000,4.3981000000000000,0,661.6000000000000,0.0661161951888395,10064.1,0.41886666666666700,,11.06,9:59am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562
129,set073-11-06-19-B2_129.txt,2,B,B-2,73,0.2424013178531220,614.3000000000000,18.220700000000000,191.2,389.30000000000000,0.24895643363728500,2467.5,0.330684210526316,,11.06,7:45am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562
136,set073-11-06-19-B2_136.txt,2,B,B-2,73,0.18688405112047300,6.599999999998550,1.8849,0,6.599999999998550,0.0002769560017623860,23830.5,0.18479411764717700,,11.06,1:48pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.042,,,,25.491968,-80.48562
259,set073-11-06-19-B2_259.txt,2,B,B-2,73,0,0,0,0,0,0,19338.9,0,,11.06,12:26pm,M,North Key Largo,DD,C. corindum ,N,,,,,0.045,,,,25.28636983,-80.29077075
262,set073-11-06-19-B2_262.txt,2,B,B-2,73,0,0,0.6283,0,0,0,12396.5,0,,11.06,10:35am,M,North Key Largo,DD,C. corindum ,N,,,,,0.049,,,,25.28636983,-80.29077075
299,set073-11-06-19-B2_299.txt,2,B,B-2,73,0.34779783476404200,12.799999999999300,6.911300000000000,0,6.899999999997820,0.0004906827774178310,26086.1,0.44878571428524800,P,11.06,2:25pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608
318,set073-11-06-19-B2_318.txt,2,B,B-2,73,0.29246094934085000,1327.6000000000000,5.6547,0,677.8999999999980,0.04747651385923690,27963.3,0.4833076923079630,,11.06,3:02pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.039,,,,27.298660028,-81.36611608
323,set073-11-06-19-B2_323.txt,2,B,B-2,73,0.2610961415402440,2108.6,530.2852000000080,0,2068.1,0.3928897501350870,5366.9,0.41886666666666700,,11.06,8:31am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.039,,,9:10am,27.298660028,-81.36611608
90,set073-11-06-19-B2_90.txt,2,B,B-2,73,0,0,0,0,0,0,14475.3,0,P,11.06,11:13am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.07,,,,25.491968,-80.48562
96,set073-11-06-19-B2_96.txt,2,B,B-2,73,0.39080066618127100,708.7000000000010,11.309400000000000,0,662.6000000000020,0.0328085143812121,21601.1,1.2566,,11.06,1:10pm,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.05,,,,25.491968,-80.48562
152,set073-11-06-19-B3_152.txt,3,B,B-3,73,0.5157847537383740,12.899999999997800,10.0528,0,9.200000000000730,0.0005400540054004490,23886.5,0.6981111111128040,,11.06,1:49pm,M,Lake Wales,Polk,K. elegans,Y,,B,bursts,,0.046,,,,27.903346,-81.589461
197,set073-11-06-19-B3_197.txt,3,B,B-3,73,0.2989081859322860,18.599999999998500,6.283,0,9.799999999999270,0.000665157545783171,27963.3,0.448785714286414,,11.06,2:26pm,M,North Key Largo,Charlemagne,C. corindum ,Y,,B,bursts,,0.032,,,,25.1948419,-80.34590136
313,set073-11-06-19-B3_313.txt,3,B,B-3,73,0.22987620276454300,609.9,11.309400000000000,0,581.8,0.24559072239671400,2483.4,0.3926874999999980,,11.06,7:46am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.069,,Y,,27.298660028,-81.36611608
351,set073-11-06-19-B3_351.txt,3,B,B-3,73,0.3697835322253320,16169.600000000000,5904.135100000530,0,16169.600000000000,0.8356036959712260,19350.8,0.5711818181818650,,11.06,8:32am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.049,,,1:02pm,27.298660028,-81.36611608
67,set073-11-06-19-B3_67.txt,3,B,B-3,73,0.27259093067106300,641.6000000000020,11.937700000000000,0,612.1000000000020,0.029592321493637500,21681.3,0.8975714285704960,P,11.06,1:10pm,M,North Key Largo,Dagny Trellis,C. corindum ,Y,,B,bursts,,0.042,,,,25.1755048,-80.36782055
223,set073-11-06-19-B4_223.txt,4,B,B-4,73,0,0,0,0,0,0,16685.4,0,,11.06,11:50am,F,North Key Largo,Carysfort,C. corindum ,N,,,,,0.111,,,,25.25647566,-80.31068981
235,set073-11-06-19-B4_235.txt,4,B,B-4,73,0.29113479091969400,77.89999999999960,23.24710000000000,0,43.100000000000400,0.006263165511585620,12437.8,0.44878571428583100,,11.06,10:36am,F,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,0.115,,Y,,25.25647566,-80.31068981
288,set073-11-06-19-B4_288.txt,4,B,B-4,73,0.416388742209193,121.80000000000300,47.750800000000100,87.40000000000150,87.40000000000150,0.005083939259865380,23957.8,0.5711818181825740,P,11.06,1:50pm,M,North Key Largo,DD,C. corindum ,Y,,B,bursts,,0.041,,,,25.28636983,-80.29077075
312,set073-11-06-19-B4_312.txt,4,B,B-4,73,0.20326766141564500,109.10000000000200,21.99050000000000,0,44.79999999999930,0.005015907460875100,21750.8,0.3490555555549910,,11.06,1:11pm,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.041,,,,27.298660028,-81.36611608
320,set073-11-06-19-B4_320.txt,4,B,B-4,73,0.3773595482637380,18.899999999997800,5.0264,0,18.899999999997800,0.0009761589951242570,19361.6,0.8975714285704960,,11.06,12:27pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.106,,Y,,27.298660028,-81.36611608
330,set073-11-06-19-B4_330.txt,4,B,B-4,73,0.2797120285196870,5098.6,1324.456400000020,0,5049.200000000000,0.5032970070283500,10130.4,0.48330769230779400,,11.06,8:32am,M,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.046,,,10:12am,27.298660028,-81.36611608
332,set073-11-06-19-B4_332.txt,4,B,B-4,73,0.30276236431533900,189.50000000000000,48.37910000000010,70.30000000000000,70.30000000000000,0.07592755829794060,2495.8,0.5235833333333320,,11.06,7:46am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.043,,,,27.298660028,-81.36611608
387,set073-11-06-19-B4_387.txt,4,B,B-4,73,0.3444890399612980,8.599999999998550,5.6547,0,4.599999999998550,0.00030754596202875,27963.3,0.448785714286414,,11.06,2:27pm,F,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.062,,Y,,28.812980,-81.877895
73,set073-11-06-19-B4_73.txt,4,B,B-4,73,0,0,0,0,0,0,14537.4,0,,11.06,11:15am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.039,,,,25.1755048,-80.36782055
155,set074-11-07-19-A1_155.txt,1,A,A-1,74,0,0,0,0,0,0,9096.4,0,,11.07,10:47am,M,Lake Wales,Polk,K. elegans,N,,,,,0.042,,,,27.903346,-81.589461
226,set074-11-07-19-A1_226.txt,1,A,A-1,74,0.2372264716126640,1546.9,3.1415000000000000,0,1544.7000000000000,0.34401547836142900,4496.6,0.28559090909087400,,11.07,9:32am,M,North Key Largo,Carysfort,C. corindum ,Y,,B,bursts,,0.037,,,,25.25647566,-80.31068981
320,set074-11-07-19-A1_320.txt,1,A,A-1,74,0,0,0,0,0,0,18133.0,0,,11.07,12:02pm,F,Lake Placid,Barber shop,K. elegans,N,,,,,0.107,,Y,,27.298660028,-81.36611608
329,set074-11-07-19-A1_329.txt,1,A,A-1,74,0,0,0,0,0,0,2292.3,0,,11.07,8:53am,M,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.046,,,,27.298660028,-81.36611608
336,set074-11-07-19-A1_336.txt,1,A,A-1,74,0.37009118002477800,883.7000000000000,63.45830000000010,156.70000000000000,718.2000000000000,0.1301376923643330,6790.5,0.41886666666666700,,11.07,10:09am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.049,,Y,,27.298660028,-81.36611608
73,set074-11-07-19-A1_73.txt,1,A,A-1,74,0,0,0,0,0,0,11302.0,0,,11.07,11:25am,M,North Key Largo,Dagny Trellis,C. corindum ,N,,,,,0.037,,,,25.1755048,-80.36782055
84,set074-11-07-19-A1_84.txt,1,A,A-1,74,0.3265518738836020,917.8999999999980,10.681100000000000,0,893.7999999999990,0.021237066651859200,43221.6,0.4833076923066100,,11.07,1:56pm,M,North Key Largo,Dagny 1/2 Loop,C. corindum ,Y,,B,bursts,,0.05,,,,25.173694,-80.371532
101,set074-11-07-19-A2_101.txt,2,A,A-2,74,0.3091313772911730,16958.0,4956.03040000006,0,16958.0,0.3923501212356790,43221.6,0.5235833333334130,,11.07,9:33am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.044,,,2:28pm,25.491968,-80.48562
296,set074-11-07-19-A2_296.txt,2,A,A-2,74,0.3667860005952460,36.600000000000000,12.566000000000000,0,21.4,0.015569167942828000,2350.8,0.6283,,11.07,8:55am,F,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.065,,Y,,27.298660028,-81.36611608
109,set074-11-07-19-A3_109.txt,3,A,A-3,74,0.2878115355912120,22894.0,6499.763500000820,0,20624.900000000000,0.5296888592740670,43221.6,1.2566,,11.07,9:34am,F,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous,,0.084,,Y,4:02pm,25.491968,-80.48562
111,set074-11-07-19-A3_111.txt,3,A,A-3,74,0.47328470530304,68.30000000000000,30.786700000000000,0,39.2,0.028080417711631000,2432.3,0.6981111111111070,,11.07,8:55am,M,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.041,,,,25.491968,-80.48562
276,set074-11-07-19-A4_276.txt,4,A,A-4,74,0.4446610776901690,39522.100000000000,16604.084100005800,0,37000.0,0.9144062228145190,43221.6,1.2566,,11.07,8:56am,M,North Key Largo,DD,C. corindum ,Y,,C,continuous,,0.055,,,7:30pm,25.28636983,-80.29077075
