pophost,population,sex,beak,thorax,wing,body,month,year,months_since_start,season,w_morph,lat,long,diapause,field_date_collected,notes
C. corindum,North Key Largo,M,5.56,3.24,8.16,11.42,February,2020,81,winter,L,25.2565615,-80.3108042,non-diapausing,2.4.2020,
C. corindum,North Key Largo,M,6.29,2.9,7.78,10.89,February,2020,81,winter,L,25.2565615,-80.3108042,non-diapausing,2.4.2020,
K.elegans,Gainesville,M,5.5,3.26,8.36,11.36,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.43,3.47,9.52,12.91,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.75,3.09,9.29,12.33,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.6,3.01,8.1,11.15,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.71,3.15,8.96,12.43,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.84,3.89,9.88,13.32,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.93,3.79,9.76,13.09,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,8.02,3.56,9.45,12.86,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.54,3.59,9.43,13.1,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.62,3.59,9.46,13.32,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.54,2.99,7.96,10.99,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.64,3.57,9.79,13.28,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,6.06,3.24,8.84,12.09,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,NA,3.18,8.62,11.44,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.58,3.26,8.89,11.86,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,7.74,3.55,9.97,13.78,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,M,5.59,2.84,7.59,10.08,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,8.38,3.66,9.55,12.85,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.8,3.66,9.47,13.11,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.66,2.93,7.91,10.86,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,8.39,3.82,10.53,14.08,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,8.44,3.55,9.76,12.86,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.85,3.28,8.91,12,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,M,5.69,3.34,8.93,11.73,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.69,3.11,8.1,11.15,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,M,5.98,3.39,8.57,11.88,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,M,5.71,3.17,8.54,11.36,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,7.78,3.53,9.61,13.09,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,M,5.69,3.25,8.4,11.05,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,M,5.92,3.26,8.76,12.19,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,7.61,3.76,9.96,13.48,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.79,3.41,9.13,12.47,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.82,3.14,7.81,10.89,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,7.81,3.52,9.29,12.46,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.49,3.03,6.39,9.49,December,2016,43,winter,S,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,6,3.4,8.84,12.06,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.55,2.86,7.6,10.66,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,8.03,3.73,9.82,13.22,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.63,3.13,8.8,12.03,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,7.57,3.5,9.12,12.6,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,M,5.78,3.09,8.61,11.58,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,7.35,3.31,8.74,12,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,7.97,3.3,8.81,11.89,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,6.77,3.05,4.89,8.06,December,2016,43,winter,S,29.663742,-82.360911,non-diapausing,12.18.2016,
K.elegans,Gainesville,F,8.01,3.82,10.64,13.75,December,2016,43,winter,L,29.663742,-82.360911,non-diapausing,12.18.2016,wings torn
K.elegans,Gainesville,F,7.48,3.44,9.12,12.6,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,F,7.66,3.58,9.94,13.63,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,M,5.14,2.63,7.51,10.21,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,F,7.68,3.73,10.13,13.47,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,M,5.91,3.31,8.83,12.47,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,M,5.09,2.98,5.41,8.43,May,2019,72,spring,S,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,F,7.87,3.75,9.93,13.35,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,M,5.22,2.73,7.1,9.88,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Gainesville,M,5.34,2.86,8.11,10.9,May,2019,72,spring,L,29.66679278,-82.35760917,non-diapausing,5.22.2019,
K.elegans,Leesburg,M,5.83,3.45,8.51,11.7,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.66,3.54,9.83,13.52,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.81,3.45,9.01,12.58,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.62,3.66,9.26,12.79,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.63,3.58,9.32,12.7,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.37,3.45,9.65,13.04,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.47,3.84,10.54,14.37,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.64,3.05,8.83,11.81,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.67,3.45,9.38,12.64,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.54,3.3,9.39,12.72,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,6.91,3.4,9.19,12.07,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,5.87,3.27,5.86,9.44,December,2016,43,winter,S,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.78,3.28,8.31,11.4,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.94,2.86,8.1,10.6,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.38,3.26,9,12.16,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.71,2.96,8.19,11.03,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.56,3.1,7.93,10.61,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.57,3.48,9.3,12.87,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.84,3.63,9.71,13.17,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,6.96,3.18,9.46,12.48,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,6.59,3.05,NA,NA,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.57,3.25,8.13,11.07,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.77,3.38,9.54,12.29,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,8.46,3.99,10.6,14.32,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.29,2.84,7.65,10.39,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.65,3.24,8.16,11.31,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.78,3.48,9.32,12.56,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.74,3.47,9.79,13.2,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.44,3.29,8.65,12.28,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.95,3.9,9.89,13.58,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.03,3.24,8.41,11.73,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.34,3.01,8.24,11.57,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.85,3.49,9.56,12.87,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.51,3.1,8.46,11.39,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.53,2.93,7.87,10.89,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,8.14,3.6,9.86,13.38,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.57,3.59,9.45,12.59,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.75,2.99,8.31,11.22,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,F,7.08,3.28,8.82,12.31,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.8,3.02,8.09,11.35,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.71,3.11,8.65,11.5,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.96,3.13,9.04,11.73,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.8,3.16,8.35,11.48,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.76,3.13,8.55,11.54,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
K.elegans,Leesburg,M,5.36,3.01,8.16,11,December,2016,43,winter,L,28.796018,-81.877768,non-diapausing,12.13.2016,
C. corindum,Key_Largo,M,5.41,2.56,4.47,7.27,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.82,2.59,5.4,8.37,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.1,2.52,4.63,7.48,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.63,2.69,6.5,9.31,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,8.52,3.7,9.46,12.75,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1+d2 yellow
C. corindum,Key_Largo,M,5.83,2.91,7.9,10.75,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.45,2.73,7.29,10.19,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1+d2 yellow
C. corindum,Key_Largo,F,7.69,3.1,5.47,9.23,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,7.05,3.17,6.32,9.98,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,7.32,2.95,6.57,9.81,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,4.99,2.13,3.52,5.96,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,6.05,2.63,4.65,7.55,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.86,3.25,6.33,9.51,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1+d2 yellow
C. corindum,Key_Largo,F,7.43,3.18,8.17,11.61,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.91,2.85,5.25,8.22,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1 blue
C. corindum,Key_Largo,M,5.28,2.78,4.91,7.9,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.38,2.88,5.09,8.23,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,8.2,3.33,8.98,12.25,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,6.14,2.94,8.04,11.04,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1+d2 blue
C. corindum,Key_Largo,M,5.59,2.8,7.03,9.98,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.74,2.79,7.3,10.09,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1 yellow
C. corindum,Key_Largo,M,5.49,2.53,4.48,7.32,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,6.14,3.19,8.26,11.03,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,6.26,3.01,8.48,11.78,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.48,2.85,5.18,8.17,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,8.71,3.55,9.32,13.06,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d3 yellow
C. corindum,Key_Largo,F,6.42,2.99,4.71,8.33,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.21,2.49,4.42,7.14,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.39,2.35,4.99,7.7,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.73,2.82,6.37,9.26,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d2 pink
C. corindum,Key_Largo,M,6,2.89,7.9,10.75,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.31,2.92,5.05,8.23,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.54,3.19,8.5,11.95,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.31,2.53,4.35,7.37,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1 blue
C. corindum,Key_Largo,M,5.38,2.53,4.8,7.88,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.33,2.38,4.37,7.02,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d2 yellow
C. corindum,Key_Largo,M,6.25,3.06,7.77,10.42,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d3 yellow
C. corindum,Key_Largo,F,6.52,3.05,5.2,8.53,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,7.14,3.18,5.68,9.11,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.91,2.88,5.02,8.39,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.71,2.94,5.1,8.41,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.89,2.87,7.75,10.51,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1 pink
C. corindum,Key_Largo,M,5.92,2.68,4.94,7.93,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.69,2.66,4.5,7.48,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1 blue
C. corindum,Key_Largo,F,6.6,2.72,5.19,8.48,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.48,2.49,4.88,7.61,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.67,2.77,6.5,9.22,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,7.91,3.4,8.9,12.33,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.66,2.76,7.51,10.41,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d1 yellow
C. corindum,Key_Largo,F,5.87,2.56,3.94,6.86,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.38,2.57,4.26,7.06,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d3 yellow
C. corindum,Key_Largo,M,6.26,2.99,8.15,10.85,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.75,2.86,5.15,8.19,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,6.57,3.15,8.49,11.6,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.38,2.61,5.23,8.28,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.84,2.88,7.3,10.19,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,7.45,3.23,5.5,8.98,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.21,2.41,4.14,6.98,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.72,3.04,5.55,9.1,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,7.33,3.13,8.33,11.78,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.4,2.89,4.63,8.01,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.7,2.75,5.72,8.65,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.1,2.45,4.56,7.52,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.34,2.5,4.44,7.39,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.19,2.79,4.47,7.53,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.49,2.53,4.94,7.9,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.14,2.42,4.09,7.02,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,M,5.2,2.5,6.72,9.71,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d2 pink
C. corindum,Key_Largo,M,5.67,2.71,4.88,7.6,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,
C. corindum,Key_Largo,F,6.39,2.93,5.05,8.41,May,2019,72,spring,S,25.1284806,-80.40753722,non-diapausing,5.6.2019,d2 yellow
C. corindum,Key_Largo,M,6.42,3.08,8.51,11.34,May,2019,72,spring,L,25.1284806,-80.40753722,non-diapausing,5.6.2019,d2 yellow
