ID,filename,channel_num,channel_letter,chamber,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,box,test_date,time_start,population,site,host_plant,flew,died,flight_type,flight_details,NOTES,mass,short-wing,eggs,time_end,latitude,longitude,sex,beak,thorax,wing,body,w_morph,notes,date_measured,date_entered,recorder
349,set072-11-05-19-B3_349.txt,3,B,B-3,72,0.151,9199.2,1332.624,62.4,5350.3,0.569,16176.9,0.449,,11.05,10:42am,Lake Placid,Barber shop,K. elegans,Y,,BC,bursts to continuous,,0.038,,,1:40pm,27.298660028,-81.36611608,M,6.15,3.27,8.47,11.54,L,,03.24.2020,03.26.2020,AB
261,set072-11-05-19-B4_261.txt,4,B,B-4,72,0.329,17495.7,5618.259,0,17495.7,0.405,43152.6,0.524,,11.05,11:22am,North Key Largo,DD,C. corindum,Y,,C,continuous,*definitely ran this one to exhaustion ,0.038,,,4:25pm,25.28636983,-80.29077075,M,5.81,3.18,7.82,10.83,L,wings torn at end,03.23.2020,03.26.2020,AB
299,set072-11-05-19-B4_299.txt,4,B,B-4,72,0.285,38.3,11.309,0,18.9,0.008,4913.1,0.393,P,11.05,10:03am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608,M,5.61,3.02,8.38,11.54,L,,03.24.2020,03.26.2020,AB
416,set072-11-05-19-B4_416.txt,4,B,B-4,72,0.232,7.2,3.141,0,7.2,0.001,7177.9,0.251,,11.05,10:44am,Gainesville,NW 10th Ave & 18th St,K. elegans,Y,,BC,bursts to continuous,,0.076,,Y,,29.661821,-82.347211,F,7.86,3.63,9.89,13.68,L,wings torn at end,03.24.2020,03.26.2020,AB
308,set072-11-05-19-B4_308.txt,4,B,B-4,72,0.279,119.6,32.043,68.0,68.0,0.049,2461.2,0.449,,11.05,9:26am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.041,,,,27.298660028,-81.36611608,M,5.83,3.22,8.29,11.55,L,,03.24.2020,03.26.2020,AB
99,set073-11-06-19-A1_99.txt,1,A,A-1,73,0.361,25398.4,8994.115,175.2,20189.0,0.504,50411.2,0.898,P,11.06,9:14am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous,,0.046,,,4:37pm,25.491968,-80.48562,M,5.95,3.03,8.89,11.69,L,,03.20.2020,03.25.2020,AB
125,set073-11-06-19-A1_125.txt,1,A,A-1,73,0.317,2644.4,806.737,0,2534.3,0.49,5400.6,0.483,,11.06,7:42am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.055,,,9:04am,25.491968,-80.48562,M,6.14,3.19,9.02,12.10,L,,03.20.2020,03.25.2020,AB
329,set073-11-06-19-A2_329.txt,2,A,A-2,73,0.387,606.0,228.073,0,552.8,0.248,2441.1,0.524,,11.06,7:42am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.045,,,,27.298660028,-81.36611608,M,5.87,3.23,8.59,11.76,L,,03.24.2020,03.26.2020,AB
113,set073-11-06-19-A2_113.txt,2,A,A-2,73,0.286,16985.6,4706.595,0,16951.1,0.337,50411.2,0.449,,11.06,11:10am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.049,,,4:08pm,25.491968,-80.48562,M,5.88,3.15,8.60,11.69,L,,03.20.2020,03.25.2020,AB
91,set073-11-06-19-A2_91.txt,2,A,A-2,73,0.252,5638.1,1375.977,0,5638.1,0.564,10000.6,0.449,P,11.06,8:27am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.037,,,10:12am,25.491968,-80.48562,M,5.93,3.21,8.53,11.82,L,,03.20.2020,03.25.2020,AB
183,set073-11-06-19-A2_183.txt,2,A,A-2,73,0.336,1316.0,414.05,135.7,702.9,0.106,12377.0,0.628,P,11.06,10:30am,North Key Largo,N. Dagny,C. corindum,Y,,C,continuous,,0.043,,,11:08am,25.18229498,-80.36369887,M,6.56,3.06,8.04,10.92,L,,03.20.2020,03.25.2020,AB
89,set073-11-06-19-A3_89.txt,3,A,A-3,73,0.322,34548.9,10652.198,145.8,31128.2,0.685,50411.2,0.524,P,11.06,11:11am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.054,,,8:30pm,25.491968,-80.48562,M,6.20,3.31,8.85,12.20,L,,03.20.2020,03.25.2020,AB
296,set073-11-06-19-A3_296.txt,3,A,A-3,73,0.217,967.9,18.221,0,891.3,0.394,2456.3,0.349,P,11.06,7:43am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.064,,Y,,27.298660028,-81.36611608,F,7.58,3.10,8.07,11.40,L,,03.24.2020,03.26.2020,AB
257,set073-11-06-19-A3_257.txt,3,A,A-3,73,0.312,743.2,24.504,0,668.4,0.137,5417.4,0.483,P,11.06,8:27am,North Key Largo,DD,C. corindum,Y,,B,bursts,,0.031,,,,25.28636983,-80.29077075,M,5.56,2.67,7.25,10.31,L,wings torn at end,03.23.2020,03.26.2020,AB
109,set073-11-06-19-A3_109.txt,3,A,A-3,73,0.392,1875.2,36.441,0,727.7,0.241,7796.9,0.571,,11.06,9:14am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.093,,Y,,25.491968,-80.48562,F,7.98,3.66,10.23,13.60,L,,03.20.2020,03.25.2020,AB
50,set073-11-06-19-A3_50.txt,3,A,A-3,73,0,0,0,0,0,0,12461.5,0,,11.06,10:31am,Key Largo,JP Grove,C. corindum,N,,,,,0.05,,,,25.12846,-80.40809,M,6.25,3.37,8.67,11.84,L,,03.19.2020,03.25.2020,AB
336,set073-11-06-19-A3_336.txt,3,A,A-3,73,0,0,0,0,0,0,10059.4,0,,11.06,9:54am,Lake Placid,Barber shop,K. elegans,N,,,,,0.054,,Y,,27.298660028,-81.36611608,F,7.70,3.27,9.00,12.50,L,,03.24.2020,03.26.2020,AB
328,set073-11-06-19-A4_328.txt,4,A,A-4,73,0.363,50.0,20.734,0,24.9,0.002,28261.7,0.571,,11.06,3:00pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.069,,Y,,27.298660028,-81.36611608,F,7.86,3.28,8.98,12.41,L,,03.24.2020,03.26.2020,AB
300,set073-11-06-19-A4_300.txt,4,A,A-4,73,0,0,1.257,0,0,0,16804.9,0,,11.06,11:47am,Lake Placid,Barber shop,K. elegans,N*,,,,paint fell off,0.036,,,,27.298660028,-81.36611608,M,5.92,3.21,8.33,11.33,L,wings torn at end,03.24.2020,03.26.2020,AB
226,set073-11-06-19-A4_226.txt,4,A,A-4,73,0.173,718.6,24.504,0,639.5,0.132,5428.6,0.331,,11.06,8:28am,North Key Largo,Carysfort Cr,C. corindum,Y,,B,bursts,,0.039,,,,25.25647566,-80.31068981,M,6.34,2.91,8.08,11.25,L,,03.23.2020,03.26.2020,AB
155,set073-11-06-19-A4_155.txt,4,A,A-4,73,0,0,0,0,0,0,12516.1,0,,11.06,10:32am,Lake Wales,Polk,K. elegans,N,,,,,0.044,,,,27.903346,-81.589461,M,6.07,3.09,8.31,11.48,L,wings torn at end,03.20.2020,03.25.2020,AB
68,set073-11-06-19-A4_68.txt,4,A,A-4,73,0,0,0.628,0,0,0,7880.1,0,P,11.06,9:15am,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.08,,Y,,25.1755048,-80.36782055,F,8.26,3.77,10.11,13.74,L,,03.20.2020,03.25.2020,AB
116,set073-11-06-19-A4_116.txt,4,A,A-4,73,0.381,7.2,3.141,0,7.2,0.001,10125.5,0.483,,11.06,9:55am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562,M,6.08,3.05,8.29,11.20,L,,03.20.2020,03.25.2020,AB
123,set073-11-06-19-A4_123.txt,4,A,A-4,73,0.31,834.7,3.77,0,832.8,0.017,50411.2,0.314,,11:06,3:35pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562,M,6.12,3.26,9.14,12.22,L,,03.20.2020,03.25.2020,AB
92,set073-11-06-19-A4_92.txt,4,A,A-4,73,0.11,0,4.398,0,0,0,18959.6,0,,11.06,12:25pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.04,,,,25.491968,-80.48562,M,5.92,3.19,8.71,11.52,L,,03.20.2020,03.25.2020,AB
129,set073-11-06-19-A4_129.txt,4,A,A-4,73,0.361,41.1,18.849,0,33.2,0.002,26172.6,0.483,,11.06,2:23pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,*wrong pulled,0.05,,,,25.491968,-80.48562,M,5.58,3.11,8.49,11.18,L,wings torn at end,03.20.2020,03.25.2020,AB
308,set073-11-06-19-A4_308.txt,4,A,A-4,73,0.273,58.5,17.592,0,22.4,0.002,23934.2,0.571,,11.06,1:46pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.037,,,,27.298660028,-81.36611608,M,5.83,3.22,8.29,11.55,L,,03.24.2020,03.26.2020,AB
111,set073-11-06-19-A4_111.txt,4,A,A-4,73,0.195,1578.4,36.441,278.7,715.9,0.638,2474.6,0.449,,11.06,7:43am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.04,,,,25.491968,-80.48562,M,5.38,3.00,8.22,10.99,L,,03.20.2020,03.25.2020,AB
84,set073-11-06-19-A4_84.txt,4,A,A-4,73,0.178,91.0,19.477,0,29.1,0.004,21714.8,0.286,,11.06,1:01pm,North Key Largo,Dagny 1/2 Loop,C. corindum,Y,,B,bursts,,0.042,,,,25.173694,-80.371532,M,6.62,2.99,8.62,11.57,L,,03.20.2020,03.25.2020,AB
380,set073-11-06-19-A4_380.txt,4,A,A-4,73,0.16,23.4,4.398,0,23.4,0.002,14633.5,0.123,,11.06,11:12am,Leesburg,Veteran’s Memorial Park,K. elegans,N,,,,,0.098,,Y,,28.812980,-81.877895,F,8.15,3.47,9.36,13.06,L,,03.24.2020,03.26.2020,AB
101,set073-11-06-19-B1_101.txt,1,B,B-1,73,0.199,1556.6,28.902,0,1393.1,0.291,5354.1,0.393,,11.06,8:30am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562,M,5.84,3.15,8.74,11.55,L,,03.20.2020,03.25.2020,AB
120,set073-11-06-19-B1_120.txt,1,B,B-1,73,0.32,13990.1,4437.683,0,13990.1,0.537,26031.1,0.449,,11.06,10:34am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.039,,,2:57pm,25.491968,-80.48562,M,5.70,3.23,8.54,11.59,L,,03.20.2020,03.25.2020,AB
126,set073-11-06-19-B1_126.txt,1,B,B-1,73,0.41,521.2,212.365,0,474.1,0.052,9998.4,0.698,,11.06,9:58am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562,M,5.88,3.39,9.00,12.18,L,,03.20.2020,03.25.2020,AB
276,set073-11-06-19-B1_276.txt,1,B,B-1,73,0.224,633.2,9.425,0,621.9,0.26,2438.1,0.314,,11.06,7:45am,North Key Largo,DD,C. corindum,Y,,B,bursts,,0.054,,,,25.28636983,-80.29077075,M,6.44,3.29,8.69,11.64,L,wings torn at end,03.23.2020,03.26.2020,AB
376,set073-11-06-19-B1_376.txt,1,B,B-1,73,0.255,1912.3,429.757,159.1,1386.1,0.244,7833.8,0.785,,11.06,9:16am,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,C,continuous,,0.085,,Y,9:57am,28.812980,-81.877895,F,8.13,3.71,9.98,13.78,L,,03.24.2020,03.26.2020,AB
311,set073-11-06-19-B1_311.txt,1,B,B-1,73,0,0,0.628,0,0,0,27963.3,0,,11.06,3:01pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.046,,,,27.298660028,-81.36611608,M,5.59,3.37,8.71,11.86,L,wings torn at end,03.24.2020,03.26.2020,AB
259,set073-11-06-19-B2_259.txt,2,B,B-2,73,0,0,0,0,0,0,19338.9,0,,11.06,12:26pm,North Key Largo,DD,C. corindum,N,,,,,0.045,,,,25.28636983,-80.29077075,M,6.16,3.10,8.34,11.57,L,,03.23.2020,03.26.2020,AB
262,set073-11-06-19-B2_262.txt,2,B,B-2,73,0,0,0.628,0,0,0,12396.5,0,,11.06,10:35am,North Key Largo,DD,C. corindum,N,,,,,0.049,,,,25.28636983,-80.29077075,M,6.28,3.11,8.59,11.75,L,,03.23.2020,03.26.2020,AB
299,set073-11-06-19-B2_299.txt,2,B,B-2,73,0.348,12.8,6.911,0,6.9,0.0,26086.1,0.449,P,11.06,2:25pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.04,,,,27.298660028,-81.36611608,M,5.61,3.02,8.38,11.54,L,,03.24.2020,03.26.2020,AB
318,set073-11-06-19-B2_318.txt,2,B,B-2,73,0.292,1327.6,5.655,0,677.9,0.047,27963.3,0.483,,11.06,3:02pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.039,,,,27.298660028,-81.36611608,M,5.41,2.90,8.04,10.86,L,,03.24.2020,03.26.2020,AB
103,set073-11-06-19-B2_103.txt,2,B,B-2,73,0.248,25.3,10.053,0,14.3,0.003,7917.6,0.37,,11.06,9:18am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562,M,5.86,3.12,8.64,11.82,L,,03.20.2020,03.25.2020,AB
129,set073-11-06-19-B2_129.txt,2,B,B-2,73,0.242,614.3,18.221,191.2,389.3,0.249,2467.5,0.331,,11.06,7:45am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562,M,5.58,3.11,8.49,11.18,L,wings torn at end,03.20.2020,03.25.2020,AB
96,set073-11-06-19-B2_96.txt,2,B,B-2,73,0.391,708.7,11.309,0,662.6,0.033,21601.1,1.257,,11.06,1:10pm,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.05,,,,25.491968,-80.48562,M,5.69,3.10,8.70,11.60,L,,03.20.2020,03.25.2020,AB
136,set073-11-06-19-B2_136.txt,2,B,B-2,73,0.187,6.6,1.885,0,6.6,0.0,23830.5,0.185,,11.06,1:48pm,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.042,,,,25.491968,-80.48562,M,5.50,3.01,8.61,11.37,L,,03.20.2020,03.25.2020,AB
12,set073-11-06-19-B2_12.txt,2,B,B-2,73,0,0,0,0,0,0,16665.5,0,,11.06,11:49am,Plantation Key,Founder's #1,C. corindum,N,,,,,0.09,,Y,,24.96448253,-80.56738908,F,8.50,3.67,9.20,12.91,L,,03.19.2020,03.25.2020,AB
323,set073-11-06-19-B2_323.txt,2,B,B-2,73,0.261,2108.6,530.285,0,2068.1,0.393,5366.9,0.419,,11.06,8:31am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.039,,,9:10am,27.298660028,-81.36611608,M,5.74,2.99,8.38,11.33,L,,03.24.2020,03.26.2020,AB
90,set073-11-06-19-B2_90.txt,2,B,B-2,73,0,0,0,0,0,0,14475.3,0,P,11.06,11:13am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.07,,,,25.491968,-80.48562,F,7.94,3.75,10.28,13.41,L,,03.20.2020,03.25.2020,AB
124,set073-11-06-19-B2_124.txt,2,B,B-2,73,0.306,665.4,4.398,0,661.6,0.066,10064.1,0.419,,11.06,9:59am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562,M,6.06,3.29,8.80,12.10,L,,03.20.2020,03.25.2020,AB
313,set073-11-06-19-B3_313.txt,3,B,B-3,73,0.23,609.9,11.309,0,581.8,0.246,2483.4,0.393,,11.06,7:46am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.069,,Y,,27.298660028,-81.36611608,F,7.64,3.51,9.40,12.83,L,,03.24.2020,03.26.2020,AB
197,set073-11-06-19-B3_197.txt,3,B,B-3,73,0.299,18.6,6.283,0,9.8,0.001,27963.3,0.449,,11.06,2:26pm,North Key Largo,Charlemagne,C. corindum,Y,,B,bursts,,0.032,,,,25.1948419,-80.34590136,M,5.75,2.73,7.82,10.43,L,wings torn at end,03.23.2020,03.26.2020,AB
67,set073-11-06-19-B3_67.txt,3,B,B-3,73,0.273,641.6,11.938,0,612.1,0.03,21681.3,0.898,P,11.06,1:10pm,North Key Largo,Dagny Trellis,C. corindum,Y,,B,bursts,,0.042,,,,25.1755048,-80.36782055,M,6.23,2.94,7.76,10.94,L,,03.20.2020,03.25.2020,AB
351,set073-11-06-19-B3_351.txt,3,B,B-3,73,0.37,16169.6,5904.135,0,16169.6,0.836,19350.8,0.571,,11.06,8:32am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.049,,,1:02pm,27.298660028,-81.36611608,M,6.20,3.12,8.73,11.82,L,,03.24.2020,03.26.2020,AB
152,set073-11-06-19-B3_152.txt,3,B,B-3,73,0.516,12.9,10.053,0,9.2,0.001,23886.5,0.698,,11.06,1:49pm,Lake Wales,Polk,K. elegans,Y,,B,bursts,,0.046,,,,27.903346,-81.589461,M,6.16,3.22,8.75,11.93,L,,03.20.2020,03.25.2020,AB
312,set073-11-06-19-B4_312.txt,4,B,B-4,73,0.203,109.1,21.99,0,44.8,0.005,21750.8,0.349,,11.06,1:11pm,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.041,,,,27.298660028,-81.36611608,M,5.58,3.23,8.46,11.53,L,wings torn at end,03.24.2020,03.26.2020,AB
223,set073-11-06-19-B4_223.txt,4,B,B-4,73,0,0,0,0,0,0,16685.4,0,,11.06,11:50am,North Key Largo,Carysfort Cr,C. corindum,N,,,,,0.111,,,,25.25647566,-80.31068981,F,8.57,3.59,8.91,12.73,L,,03.23.2020,03.26.2020,AB
332,set073-11-06-19-B4_332.txt,4,B,B-4,73,0.303,189.5,48.379,70.3,70.3,0.076,2495.8,0.524,,11.06,7:46am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.043,,,,27.298660028,-81.36611608,M,5.78,3.19,8.86,11.93,L,,03.24.2020,03.26.2020,AB
387,set073-11-06-19-B4_387.txt,4,B,B-4,73,0.344,8.6,5.655,0,4.6,0.0,27963.3,0.449,,11.06,2:27pm,Leesburg,Veteran’s Memorial Park,K. elegans,Y,,B,bursts,,0.062,,Y,,28.812980,-81.877895,F,7.49,3.25,8.54,11.88,L,,03.24.2020,03.26.2020,AB
288,set073-11-06-19-B4_288.txt,4,B,B-4,73,0.416,121.8,47.751,87.4,87.4,0.005,23957.8,0.571,P,11.06,1:50pm,North Key Largo,DD,C. corindum,Y,,B,bursts,,0.041,,,,25.28636983,-80.29077075,M,5.94,3.07,7.99,10.94,L,,03.24.2020,03.26.2020,AB
235,set073-11-06-19-B4_235.txt,4,B,B-4,73,0.291,77.9,23.247,0,43.1,0.006,12437.8,0.449,,11.06,10:36am,North Key Largo,Carysfort Cr,C. corindum,Y,,B,bursts,,0.115,,Y,,25.25647566,-80.31068981,F,9.09,3.66,9.75,13.43,L,,03.23.2020,03.26.2020,AB
73,set073-11-06-19-B4_73.txt,4,B,B-4,73,0,0,0,0,0,0,14537.4,0,,11.06,11:15am,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.039,,,,25.1755048,-80.36782055,M,5.92,3.07,8.41,11.38,L,,03.20.2020,03.25.2020,AB
330,set073-11-06-19-B4_330.txt,4,B,B-4,73,0.28,5098.6,1324.456,0,5049.2,0.503,10130.4,0.483,,11.06,8:32am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.046,,,10:12am,27.298660028,-81.36611608,M,5.81,3.18,8.57,11.66,L,wings torn at end,03.24.2020,03.26.2020,AB
320,set073-11-06-19-B4_320.txt,4,B,B-4,73,0.377,18.9,5.026,0,18.9,0.001,19361.6,0.898,,11.06,12:27pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.106,,Y,,27.298660028,-81.36611608,F,7.72,3.54,9.30,12.79,L,,03.24.2020,03.26.2020,AB
329,set074-11-07-19-A1_329.txt,1,A,A-1,74,0,0,0,0,0,0,2292.3,0,,11.07,8:53am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.046,,,,27.298660028,-81.36611608,M,5.87,3.23,8.59,11.76,L,,03.24.2020,03.26.2020,AB
226,set074-11-07-19-A1_226.txt,1,A,A-1,74,0.237,1546.9,3.141,0,1544.7,0.344,4496.6,0.286,,11.07,9:32am,North Key Largo,Carysfort Cr,C. corindum,Y,,B,bursts,,0.037,,,,25.25647566,-80.31068981,M,6.34,2.91,8.08,11.25,L,,03.23.2020,03.26.2020,AB
155,set074-11-07-19-A1_155.txt,1,A,A-1,74,0,0,0,0,0,0,9096.4,0,,11.07,10:47am,Lake Wales,Polk,K. elegans,N,,,,,0.042,,,,27.903346,-81.589461,M,6.07,3.09,8.31,11.48,L,wings torn at end,03.20.2020,03.25.2020,AB
73,set074-11-07-19-A1_73.txt,1,A,A-1,74,0,0,0,0,0,0,11302.0,0,,11.07,11:25am,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.037,,,,25.1755048,-80.36782055,M,5.92,3.07,8.41,11.38,L,,03.20.2020,03.25.2020,AB
320,set074-11-07-19-A1_320.txt,1,A,A-1,74,0,0,0,0,0,0,18133.0,0,,11.07,12:02pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.107,,Y,,27.298660028,-81.36611608,F,7.72,3.54,9.30,12.79,L,,03.24.2020,03.26.2020,AB
84,set074-11-07-19-A1_84.txt,1,A,A-1,74,0.327,917.9,10.681,0,893.8,0.021,43221.6,0.483,,11.07,1:56pm,North Key Largo,Dagny 1/2 Loop,C. corindum,Y,,B,bursts,,0.05,,,,25.173694,-80.371532,M,6.62,2.99,8.62,11.57,L,,03.20.2020,03.25.2020,AB
336,set074-11-07-19-A1_336.txt,1,A,A-1,74,0.37,883.7,63.458,156.7,718.2,0.13,6790.5,0.419,,11.07,10:09am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.049,,Y,,27.298660028,-81.36611608,F,7.70,3.27,9.00,12.50,L,,03.24.2020,03.26.2020,AB
296,set074-11-07-19-A2_296.txt,2,A,A-2,74,0.367,36.6,12.566,0,21.4,0.016,2350.8,0.628,,11.07,8:55am,Lake Placid,Barber shop,K. elegans,Y,,B,bursts,,0.065,,Y,,27.298660028,-81.36611608,F,7.58,3.10,8.07,11.40,L,,03.24.2020,03.26.2020,AB
101,set074-11-07-19-A2_101.txt,2,A,A-2,74,0.309,16958.0,4956.03,0,16958.0,0.392,43221.6,0.524,,11.07,9:33am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,C,continuous,,0.044,,,2:28pm,25.491968,-80.48562,M,5.84,3.15,8.74,11.55,L,,03.20.2020,03.25.2020,AB
109,set074-11-07-19-A3_109.txt,3,A,A-3,74,0.288,22894.0,6499.764,0,20624.9,0.53,43221.6,1.257,,11.07,9:34am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,BC,bursts to continuous,,0.084,,Y,4:02pm,25.491968,-80.48562,F,7.98,3.66,10.23,13.60,L,,03.20.2020,03.25.2020,AB
111,set074-11-07-19-A3_111.txt,3,A,A-3,74,0.473,68.3,30.787,0,39.2,0.028,2432.3,0.698,,11.07,8:55am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.041,,,,25.491968,-80.48562,M,5.38,3.00,8.22,10.99,L,,03.20.2020,03.25.2020,AB
276,set074-11-07-19-A4_276.txt,4,A,A-4,74,0.445,39522.1,16604.084,0,37000.0,0.914,43221.6,1.257,,11.07,8:56am,North Key Largo,DD,C. corindum,Y,,C,continuous,,0.055,,,7:30pm,25.28636983,-80.29077075,M,6.44,3.29,8.69,11.64,L,wings torn at end,03.23.2020,03.26.2020,AB
262,set074-11-07-19-B1_262.txt,1,B,B-1,74,0,0,0,0,0,0,8923.5,0,,11.07,10:48am,North Key Largo,DD,C. corindum,N,,,,,0.046,,,,25.28636983,-80.29077075,M,6.28,3.11,8.59,11.75,L,,03.23.2020,03.26.2020,AB
300,set074-11-07-19-B1_300.txt,1,B,B-1,74,0,0,0,0,0,0,17300.0,0,,11.07,12:03pm,Lake Placid,Barber shop,K. elegans,N,,,,,0.039,,,,27.298660028,-81.36611608,M,5.92,3.21,8.33,11.33,L,wings torn at end,03.24.2020,03.26.2020,AB
68,set074-11-07-19-B1_68.txt,1,B,B-1,74,0,0,0,0,0,0,4346.1,0,P,11.07,9:35am,North Key Largo,Dagny Trellis,C. corindum,N,,,,,0.078,,Y,,25.1755048,-80.36782055,F,8.26,3.77,10.11,13.74,L,,03.20.2020,03.25.2020,AB
116,set074-11-07-19-B1_116.txt,1,B,B-1,74,0.196,927.8,7.54,0,910.5,0.14,6610.4,0.286,,11.07,10:10am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.038,,,,25.491968,-80.48562,M,6.08,3.05,8.29,11.20,L,,03.20.2020,03.25.2020,AB
129,set074-11-07-19-B1_129.txt,1,B,B-1,74,0.152,1058.7,12.566,190.9,794.3,0.462,2293.5,0.273,,11.07,8:57am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.045,,,,25.491968,-80.48562,M,5.58,3.11,8.49,11.18,L,wings torn at end,03.20.2020,03.25.2020,AB
12,set074-11-07-19-B1_12.txt,1,B,B-1,74,0,0,0.628,0,0,0,11156.5,0,,11.07,11:27am,Plantation Key,Founder's #1,C. corindum,N,,,,,0.074,,Y,,24.96448253,-80.56738908,F,8.50,3.67,9.20,12.91,L,,03.19.2020,03.25.2020,AB
313,set074-11-07-19-B2_313.txt,2,B,B-2,74,0.31,2567.1,773.437,0,2532.5,0.567,4526.1,1.257,,11.07,8:58am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.066,,Y,9:43am,27.298660028,-81.36611608,F,7.64,3.51,9.40,12.83,L,,03.24.2020,03.26.2020,AB
223,set074-11-07-19-B2_223.txt,2,B,B-2,74,0,0,0,0,0,0,17300.0,0,,11.07,11:28am,North Key Largo,Carysfort Cr,C. corindum,N,,,,,0.124,,,,25.25647566,-80.31068981,F,8.57,3.59,8.91,12.73,L,,03.23.2020,03.26.2020,AB
126,set074-11-07-19-B2_126.txt,2,B,B-2,74,0.33,229.5,74.139,208.3,208.3,0.034,6665.7,0.483,,11.07,10:11am,Homestead,SW 296th St & 182nd Ave,K. elegans,Y,,B,bursts,,0.055,,,,25.491968,-80.48562,M,5.88,3.39,9.00,12.18,L,,03.20.2020,03.25.2020,AB
235,set074-11-07-19-B2_235.txt,2,B,B-2,74,0.298,1366.4,30.787,163.8,708.8,0.151,9062.1,0.483,,11.07,10:49am,North Key Largo,Carysfort Cr,C. corindum,Y,,B,bursts,,0.105,,Y,,25.25647566,-80.31068981,F,9.09,3.66,9.75,13.43,L,,03.23.2020,03.26.2020,AB
332,set074-11-07-19-B3_332.txt,3,B,B-3,74,0.491,4357.2,2029.409,0,4357.2,0.955,4561.1,0.785,,11.07,8:59am,Lake Placid,Barber shop,K. elegans,Y,,C,continuous,,0.048,,,10:11am,27.298660028,-81.36611608,M,5.78,3.19,8.86,11.93,L,,03.24.2020,03.26.2020,AB
92,set074-11-07-19-B3_92.txt,3,B,B-3,74,0,0,0,0,0,0,17300.0,0,,11.07,11:29am,Homestead,SW 296th St & 182nd Ave,K. elegans,N,,,,,0.044,,,,25.491968,-80.48562,M,5.92,3.19,8.71,11.52,L,,03.20.2020,03.25.2020,AB
