ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs
161,set014-3-06-2020-B3_161.txt,T2,B-3,B,3,14,0.7660613226809279,586.46,3.1415,0.0,584.0,0.28516690574019604,2056.55,0.7853750000002678,2020-03-06,9:30:00,10:00:00,1800.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.08800000000000001,Y,27.298631,-81.36615,18.0
224,set014-3-06-2020-B3_224.txt,T2,B-3,B,3,14,0.0,0.0,0.0,0.0,0.0,0.0,2118.4300000000007,0.0,2020-03-06,10:03:00,10:35:00,1920.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.059000000000000004,N,25.273488500000003,-80.3040957,
304,set014-3-06-2020-B3_304.txt,T2,B-3,B,3,14,0.6135258059516249,1630.61,6.9113000000000016,0.0,1618.1,0.724268118806604,2251.39,1.121964285714395,2020-03-06,8:54:00,09:25:00,1860.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.042,N,24.9735748,-80.5539224,
216,set014-3-06-2020-B4_216.txt,T2,B-4,B,4,14,0.0,0.0,0.0,0.0,0.0,0.0,1860.7099999999994,0.0,2020-03-06,14:30:00,15:01:00,1860.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.046,N,25.1284578,-80.4080913,
240,set014-3-06-2020-B4_240.txt,T2,B-4,B,4,14,0.3301778606189349,19375.17,6335.148900000738,0.0,19375.17,0.9479032075784624,20440.03,0.6684042553187868,2020-03-06,8:55:00,14:30:00,20100.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.055999999999999994,N,25.1755702,-80.36780089,
385,set014-3-06-2020-B4_385.txt,T2,B-4,B,4,14,0.21866611810852266,24602.84,5272.065300000215,0.0,24588.08,0.9761780533685562,25203.23,0.35100558659200753,2020-03-06,15:01:00,22:01:59,25259.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,BC,,0.065,Y,24.96424,-80.5673321,42.0
110,set015-3-09-2020-A1_110.txt,T2,A-1,A,1,15,0.5615652355532655,96.81999999999971,35.1848,96.81999999999971,96.81999999999971,0.04594483013889729,2107.3100000000013,1.0471666666692063,2020-03-09,14:07:00,14:41:00,2040.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.031,N,24.96424,-80.5673321,
135,set015-3-09-2020-A1_135.txt,T2,A-1,A,1,15,0.0,0.0,0.6283,0.0,0.0,0.0,2156.469999999997,0.0,2020-03-09,15:18:00,15:52:00,2040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.10300000000000001,Y,25.273488500000003,-80.3040957,225.0
211,set015-3-09-2020-A1_211.txt,T2,A-1,A,1,15,0.5857687224862387,1283.090000000001,18.220699999999994,275.6400000000003,997.0200000000003,0.5466959808094629,2346.989999999999,1.3368085106375736,2020-03-09,10:32:00,11:09:00,2220.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.073,Y,25.1000151,-80.437522,156.0
212,set015-3-09-2020-A1_212.txt,T2,A-1,A,1,15,0.5796248048106332,218.96999999999755,8.7962,209.1999999999971,209.1999999999971,0.1110851820473913,1971.1900000000023,1.2566,2020-03-09,16:29:00,17:02:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.037000000000000005,N,25.1000151,-80.437522,
248,set015-3-09-2020-A1_248.txt,T2,A-1,A,1,15,0.44047486772450106,0.0,1.8849,0.0,0.0,0.0,2098.1100000000006,0.2991904761906835,2020-03-09,14:43:00,15:16:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.048,N,25.1820931,-80.36319379999999,
253,set015-3-09-2020-A1_253.txt,T2,A-1,A,1,15,0.4990665672928516,163.28999999999985,54.662100000000095,0.0,57.68000000000001,0.07081369177461387,2305.91,1.3658695652172832,2020-03-09,8:38:00,09:14:00,2160.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.084,Y,25.491362,-80.485821,34.0
293,set015-3-09-2020-A1_293.txt,T2,A-1,A,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2095.23,0.0,2020-03-09,15:54:00,16:28:00,2040.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.04,N,29.66200224,-82.347313,
31,set015-3-09-2020-A1_31.txt,T2,A-1,A,1,15,0.5767748206775092,344.91999999999825,170.26929999999945,64.93000000000029,190.60999999999882,0.16178008752221973,2132.0300000000007,1.3089583333345238,2020-03-09,12:59:00,13:32:00,1980.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.075,Y,25.2565615,-80.3108042,114.0
311,set015-3-09-2020-A1_311.txt,T2,A-1,A,1,15,0.5104413029601429,735.7800000000008,23.875399999999992,0.0,678.0799999999998,0.35855502005292256,2052.07,1.3962222222199647,2020-03-09,12:23:00,12:58:00,2100.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.035,N,25.1000151,-80.437522,
335,set015-3-09-2020-A1_335.txt,T2,A-1,A,1,15,0.5313093374815452,1258.0699999999981,29.530099999999987,104.21999999999935,790.0200000000003,0.588336801739658,2138.350000000001,1.3962222222199647,2020-03-09,11:48:00,12:23:00,2100.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,BUG: paint on antennae - will never fly,0.038,N,25.19515,-80.345916,
347,set015-3-09-2020-A1_347.txt,T2,A-1,A,1,15,0.5992139181354313,483.79,13.194299999999995,103.21999999999979,365.28000000000014,0.2119404031244113,2282.67,1.3962222222227865,2020-03-09,9:17:00,09:53:00,2160.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.055999999999999994,N,25.2275238,-80.3283788,
395,set015-3-09-2020-A1_395.txt,T2,A-1,A,1,15,0.6709785810648498,1130.29,25.76029999999999,269.3599999999997,807.8999999999997,0.498577433911329,2267.03,1.3658695652172832,2020-03-09,9:53:00,10:30:00,2220.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.045,N,25.1000151,-80.437522,
397,set015-3-09-2020-A1_397.txt,T2,A-1,A,1,15,0.5729657855301985,1952.0499999999995,4.3981,0.0,1951.3500000000024,0.9529865501501196,2048.350000000002,0.27081896551727536,2020-03-09,13:34:00,14:07:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.040999999999999995,N,25.1000151,-80.437522,
434,set015-3-09-2020-A1_434.txt,T2,A-1,A,1,15,0.5050363685530095,27.850000000000364,10.6811,0.0,17.840000000000146,0.012710220660383973,2191.150000000001,1.2566,2020-03-09,11:11:00,11:46:00,2100.0,,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.032,N,25.273488500000003,-80.3040957,
120,set015-3-09-2020-A2_120.txt,T2,A-2,A,2,15,0.15813415126588504,0.0,1.8849,0.0,0.0,0.0,2186.4300000000007,0.10183144246353204,2020-03-09,11:49:00,12:23:00,2040.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.032,N,25.1284578,-80.4080913,
124,set015-3-09-2020-A2_124.txt,T2,A-2,A,2,15,0.3269099941661852,8874.829999999998,2631.9486999999785,0.0,5445.809999999999,0.45034650704558393,19706.67,0.50264,2020-03-09,14:44:00,17:18:30,9270.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,BC,,0.042,N,25.1820931,-80.36319379999999,
139,set015-3-09-2020-A2_139.txt,T2,A-2,A,2,15,0.2896734885717374,587.6400000000002,6.2829999999999995,0.0,580.5500000000002,0.2503376090040429,2347.390000000001,0.32056122448979,2020-03-09,10:33:00,11:09:00,2160.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.035,N,25.1755702,-80.36780089,
214,set015-3-09-2020-A2_214.txt,T2,A-2,A,2,15,0.38791734379509535,3909.14,1497.2389000000433,0.0,3909.14,0.9328821422349709,4190.3899999999985,0.519256198347482,2020-03-09,12:24:00,13:32:00,4080.0,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.067,Y,25.1000151,-80.437522,36.0
221,set015-3-09-2020-A2_221.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,1996.2300000000034,0.0,2020-03-09,13:35:00,14:07:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.08800000000000001,Y,25.273488500000003,-80.3040957,138.0
269,set015-3-09-2020-A2_269.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2282.4300000000007,0.0,2020-03-09,9:18:00,09:53:00,2100.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.08,Y,27.298631,-81.36615,103.0
313,set015-3-09-2020-A2_313.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2190.4699999999993,0.0,2020-03-09,11:12:00,11:46:00,2040.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.032,N,25.1000151,-80.437522,
428,set015-3-09-2020-A2_428.txt,T2,A-2,A,2,15,0.0,0.0,0.0,0.0,0.0,0.0,2266.669999999999,0.0,2020-03-09,9:54:00,10:30:00,2160.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.06,Y,25.19515,-80.345916,148.0
432,set015-3-09-2020-A2_432.txt,T2,A-2,A,2,15,0.2368970536488071,1943.98,432.27040000000574,0.0,1943.98,0.9049554267625624,2148.150000000001,0.4053548387098677,2020-03-09,14:08:00,14:43:00,2100.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.038,N,25.273488500000003,-80.3040957,
5,set015-3-09-2020-A2_5.txt,T2,A-2,A,2,15,0.0,0.0,0.6283,0.0,0.0,0.0,2313.07,0.0,2020-03-09,8:39:00,09:14:00,2100.0,F,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.1,Y,24.9735748,-80.5539224,209.0
261,set015-3-09-2020-A3_261.txt,T2,A-3,A,3,15,0.5170697442794389,1487.38,749.5618999999963,0.0,1487.38,0.6078406532106794,2446.99,0.6041346153846365,2020-03-09,9:55:00,10:35:00,2400.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.042,N,27.298631,-81.36615,
344,set015-3-09-2020-A3_344.txt,T2,A-3,A,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2168.4699999999993,0.0,2020-03-09,10:35:00,11:09:00,2040.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,BUG: times where fly in place ,0.033,N,25.1755702,-80.36780089,
390,set015-3-09-2020-A3_390.txt,T2,A-3,A,3,15,0.0,0.0,0.6283,0.0,0.0,0.0,2320.59,0.0,2020-03-09,8:39:00,09:14:00,2100.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.065,Y,24.96424,-80.5673321,133.0
406,set015-3-09-2020-A3_406.txt,T2,A-3,A,3,15,0.2898422219076364,31524.06,8652.947600001875,0.0,22585.15,0.9726469033732492,32410.59,1.282244897964515,2020-03-09,11:13:00,20:12:35,32375.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,BC,,0.035,N,25.1000151,-80.437522,
431,set015-3-09-2020-A3_431.txt,T2,A-3,A,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2281.31,0.0,2020-03-09,9:19:00,09:53:00,2040.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.039,N,25.273488500000003,-80.3040957,
104,set015-3-09-2020-A4_104.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,1960.7900000000006,0.0,2020-03-09,16:30:00,17:02:00,1920.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.055999999999999994,N,24.9735748,-80.5539224,
146,set015-3-09-2020-A4_146.txt,T2,A-4,A,4,15,0.1726809852246239,0.0,1.8849,0.0,0.0,0.0,2185.4699999999993,0.1886786786786828,2020-03-09,11:14:00,11:46:00,1920.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.027000000000000003,N,25.286747000000002,-80.290592,
184,set015-3-09-2020-A4_184.txt,T2,A-4,A,4,15,0.15432101359063366,7.3799999999992005,6.2829999999999995,0.0,7.3799999999992005,0.003726011905062024,1980.67,0.1454398148148246,2020-03-09,12:25:00,12:58:00,1980.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.028999999999999998,N,28.7963435,-81.8778849,
213,set015-3-09-2020-A4_213.txt,T2,A-4,A,4,15,0.3235381576686783,2057.880000000003,6.9113000000000016,0.0,793.9600000000011,0.9350812223105772,2200.75,0.4245270270271522,2020-03-09,13:00:00,13:32:00,1920.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.044000000000000004,N,25.1000151,-80.437522,
222,set015-3-09-2020-A4_222.txt,T2,A-4,A,4,15,0.6159803921587961,0.0,1.8849,0.0,0.0,0.0,1944.510000000002,0.0,2020-03-09,13:35:00,14:07:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.128,Y,25.273488500000003,-80.3040957,330.0
228,set015-3-09-2020-A4_228.txt,T2,A-4,A,4,15,0.2233062789130388,3492.51,734.4826999999973,0.0,3492.51,0.7691753714825607,4540.59,1.1854716981137772,2020-03-09,9:20:00,10:31:00,4260.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,BC,,0.040999999999999995,N,25.19515,-80.345916,
231,set015-3-09-2020-A4_231.txt,T2,A-4,A,4,15,0.2782823862870946,25.840000000000227,10.6811,0.0,17.170000000000073,0.011096462787771657,2328.67,0.9817187499999992,2020-03-09,8:40:00,09:14:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.039,N,25.2565615,-80.3108042,
259,set015-3-09-2020-A4_259.txt,T2,A-4,A,4,15,0.5059835922379667,8.06000000000131,4.3981,0.0,8.06000000000131,0.003844411056259719,2096.5499999999993,1.336808510645334,2020-03-09,15:55:00,16:28:00,1980.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.028999999999999998,N,25.491362,-80.485821,
330,set015-3-09-2020-A4_330.txt,T2,A-4,A,4,15,0.22564998912741166,10.110000000000582,2.5132,0.0,10.110000000000582,0.004703660108217022,2149.3899999999994,0.4245270270271522,2020-03-09,14:09:00,14:41:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.094,Y,25.273488500000003,-80.3040957,323.0
339,set015-3-09-2020-A4_339.txt,T2,A-4,A,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2048.3099999999977,0.0,2020-03-09,14:45:00,15:16:00,1860.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.092,Y,25.2565615,-80.3108042,49.0
354,set015-3-09-2020-A4_354.txt,T2,A-4,A,4,15,0.4819012035118824,0.0,3.1415,0.0,0.0,0.0,2243.2700000000004,0.2882110091745139,2020-03-09,11:50:00,12:23:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.031,N,25.1820931,-80.36319379999999,
388,set015-3-09-2020-A4_388.txt,T2,A-4,A,4,15,0.24106883564298645,667.1599999999999,155.8183999999995,0.0,667.1599999999999,0.3091637897078244,2157.9500000000007,0.4393706293716577,2020-03-09,15:19:00,15:52:00,1980.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.049,N,24.96424,-80.5673321,
418,set015-3-09-2020-A4_418.txt,T2,A-4,A,4,15,0.14476958525345135,0.0,1.8849,0.0,0.0,0.0,2355.95,0.0,2020-03-09,10:34:00,11:09:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.043,N,25.1820931,-80.36319379999999,
130,set015-3-09-2020-B1_130.txt,T2,B-1,B,1,15,0.0,0.0,0.0,0.0,0.0,0.0,2395.39,0.0,2020-03-09,8:41:00,09:14:00,1980.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.054000000000000006,Y,25.2565615,-80.3108042,7.0
25,set015-3-09-2020-B1_25.txt,T2,B-1,B,1,15,0.3187433850780524,4308.379999999999,1343.9337000000235,0.0,4308.379999999999,0.9410662292303288,4578.190000000001,0.5764220183485469,2020-03-09,9:21:00,10:36:00,4500.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.059000000000000004,N,25.273488500000003,-80.3040957,
7,set015-3-09-2020-B1_7.txt,T2,B-1,B,1,15,0.26961862120137203,40806.929999999986,10887.182400002972,0.0,22027.51,0.9910514508787892,41175.39,0.5511403508770346,2020-03-09,10:37:00,22:03:40,41200.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.105,Y,24.96424,-80.5673321,8.0
188,set015-3-09-2020-B2_188.txt,T2,B-2,B,2,15,0.0,0.0,0.0,0.0,0.0,0.0,1948.1900000000023,0.0,2020-03-09,16:31:00,17:02:00,1860.0,F,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.052000000000000005,Y,28.7963435,-81.8778849,148.0
249,set015-3-09-2020-B2_249.txt,T2,B-2,B,2,15,0.2633985314921857,1267.7999999999993,324.83110000000147,0.0,1267.7999999999993,0.6040278049082616,2098.91,0.4552898550721277,2020-03-09,15:56:00,16:28:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.039,N,25.1820931,-80.36319379999999,
268,set015-3-09-2020-B2_268.txt,T2,B-2,B,2,15,0.20730188764647248,25368.7,5025.771700000094,92.22000000000116,23793.74,0.9756490590869042,26001.87,0.566036036036203,2020-03-09,8:41:00,15:51:00,25800.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.036000000000000004,N,27.298631,-81.36615,
147,set015-3-09-2020-B3_147.txt,T2,B-3,B,3,15,0.28480507749458833,23268.269999999997,10572.404100002816,0.0,19962.55,0.5652155958633925,41167.07,1.3962222222199647,2020-03-09,10:38:00,21:27:59,38999.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,C,,0.052000000000000005,Y,25.286747000000002,-80.290592,56.0
17,set015-3-09-2020-B3_17.txt,T2,B-3,B,3,15,0.33905313410806626,616.1600000000002,8.167900000000001,0.0,592.72,0.2564309584947749,2402.83,1.23196078431373,2020-03-09,8:42:00,09:14:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.040999999999999995,N,25.1284578,-80.4080913,
319,set015-3-09-2020-B3_319.txt,T2,B-3,B,3,15,0.2201223181196908,1147.79,248.8067999999989,0.0,1147.79,0.4869975857811419,2356.87,0.3951572327043663,2020-03-09,9:58:00,10:30:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,Y,CB,,0.065,Y,25.1284578,-80.4080913,70.0
49,set015-3-09-2020-B3_49.txt,T2,B-3,B,3,15,0.0,0.0,0.0,0.0,0.0,0.0,2222.19,0.0,2020-03-09,9:22:00,09:53:00,1860.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.051,N,25.491362,-80.485821,
101,set015-3-09-2020-B4_101.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2164.3899999999994,0.0,2020-03-09,15:20:00,15:52:00,1920.0,F,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.064,Y,24.9735748,-80.5539224,130.0
118,set015-3-09-2020-B4_118.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2269.350000000001,0.0,2020-03-09,10:39:00,11:09:00,1800.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.039,N,25.1284578,-80.4080913,
20,set015-3-09-2020-B4_20.txt,T2,B-4,B,4,15,0.7558838792808833,29.19000000000005,14.450899999999995,0.0,25.980000000000015,0.012110475416025349,2410.31,1.3658695652172832,2020-03-09,8:42:00,09:14:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.105,Y,25.1284578,-80.4080913,55.0
200,set015-3-09-2020-B4_200.txt,T2,B-4,B,4,15,0.15432329836285585,1590.0599999999977,483.7910000000077,0.0,1434.039999999999,0.2453739496770905,6480.149999999998,0.860684931507364,2020-03-09,11:51:00,13:12:00,4860.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.035,N,29.66200224,-82.347313,
24,set015-3-09-2020-B4_24.txt,T2,B-4,B,4,15,0.2883967388705229,81.97999999999594,22.61879999999999,0.0,43.82999999999811,0.042390804122216616,1933.91,0.44878571428524777,2020-03-09,14:46:00,15:16:00,1800.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.037000000000000005,N,25.273488500000003,-80.3040957,
323,set015-3-09-2020-B4_323.txt,T2,B-4,B,4,15,0.26166165068937064,2710.289999999997,696.1563999999993,0.0,2710.289999999997,0.6523415593386778,4154.709999999999,0.35100558659200753,2020-03-09,13:36:00,14:41:00,3900.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.037000000000000005,N,25.273488500000003,-80.3040957,
360,set015-3-09-2020-B4_360.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,1938.4700000000007,0.0,2020-03-09,16:32:00,17:02:00,1800.0,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.10800000000000001,Y,25.1820931,-80.36319379999999,256.0
391,set015-3-09-2020-B4_391.txt,T2,B-4,B,4,15,0.35611552798185325,1429.0,503.89660000000845,0.0,1429.0,0.7083690657360546,2017.3099999999995,0.5150000000002763,2020-03-09,11:15:00,11:46:00,1860.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.055,N,24.96424,-80.5673321,
63,set015-3-09-2020-B4_63.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2101.949999999997,0.0,2020-03-09,15:57:00,16:28:00,1860.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.087,Y,27.896740299999998,-81.58046540000001,144.0
87,set015-3-09-2020-B4_87.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2222.99,0.0,2020-03-09,9:23:00,09:53:00,1800.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.037000000000000005,N,29.66200224,-82.347313,
9,set015-3-09-2020-B4_9.txt,T2,B-4,B,4,15,0.0,0.0,0.0,0.0,0.0,0.0,2355.350000000001,0.0,2020-03-09,9:59:00,10:30:00,1860.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.049,N,24.96424,-80.5673321,
1,set016-3-10-2020-A1_1.txt,T2,A-1,A,1,16,0.5190317982544987,322.8300000000001,157.07499999999953,0.0,322.8300000000001,0.1468938121954216,2197.71,0.5609821428571975,2020-03-10,8:02:00,08:36:00,2040.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.039,N,24.9735748,-80.5539224,
250,set016-3-10-2020-A1_250.txt,T2,A-1,A,1,16,0.0,0.0,0.0,0.0,0.0,0.0,1916.789999999999,0.0,2020-03-10,10:18:00,10:49:00,1860.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.040999999999999995,N,25.1820931,-80.36319379999999,
353,set016-3-10-2020-A1_353.txt,T2,A-1,A,1,16,0.19087475874355336,28588.38000000001,4771.938499999969,60.52999999999884,11479.88,0.7869570782666147,36327.75,0.5817592592592984,2020-03-10,11:57:00,19:59:11,28931.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.038,N,25.1820931,-80.36319379999999,
401,set016-3-10-2020-A1_401.txt,T2,A-1,A,1,16,0.0,0.0,0.0,0.0,0.0,0.0,2123.91,0.0,2020-03-10,11:21:00,11:56:00,2100.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.09699999999999999,Y,24.96424,-80.5673321,30.0
54,set016-3-10-2020-A1_54.txt,T2,A-1,A,1,16,0.0,0.0,0.0,0.0,0.0,0.0,1884.83,0.0,2020-03-10,10:50:00,11:21:00,1860.0,F,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.07200000000000001,Y,27.298631,-81.36615,89.0
71,set016-3-10-2020-A1_71.txt,T2,A-1,A,1,16,0.2104615585475869,4569.460000000001,856.3728999999909,0.0,3123.49,0.8104365346107938,5638.27,0.5108130081300737,2020-03-10,8:38:00,09:58:00,4800.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.031,N,28.7963435,-81.8778849,
14,set016-3-10-2020-A2_14.txt,T2,A-2,A,2,16,0.0,0.0,0.0,0.0,0.0,0.0,2075.9500000000007,0.0,2020-03-10,13:06:00,13:40:00,2040.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.028999999999999998,N,25.1000151,-80.437522,
203,set016-3-10-2020-A2_203.txt,T2,A-2,A,2,16,0.0,0.0,0.0,0.0,0.0,0.0,3025.670000000002,0.0,2020-03-10,11:58:00,12:33:00,2100.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.047,N,24.9735748,-80.5539224,
3,set016-3-10-2020-A2_3.txt,T2,A-2,A,2,16,0.3575913175702679,1407.87,486.30420000000777,152.75,1255.12,0.63871283849689,2204.23,0.4619852941176521,2020-03-10,8:03:00,08:36:00,1980.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.046,N,24.9735748,-80.5539224,
426,set016-3-10-2020-A2_426.txt,T2,A-2,A,2,16,0.285480639696935,10471.79,2905.8874999999152,0.0,10471.79,0.9049443688292609,11571.75,0.566036036036203,2020-03-10,8:39:00,11:37:00,10680.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,BC,,0.033,N,25.19515,-80.345916,
245,set016-3-10-2020-A3_245.txt,T2,A-3,A,3,16,0.0,0.0,0.0,0.0,0.0,0.0,2210.55,0.0,2020-03-10,8:04:00,08:36:00,1920.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.034,N,25.2275238,-80.3283788,
324,set016-3-10-2020-A3_324.txt,T2,A-3,A,3,16,0.3489776110152205,47742.07,16343.967900005651,0.0,31852.47,0.990141324413184,48217.43,1.3658695652199837,2020-03-10,8:40:00,22:02:52,48172.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.038,N,25.273488500000003,-80.3040957,
156,set016-3-10-2020-A4_156.txt,T2,A-4,A,4,16,0.0,0.0,0.6283,0.0,0.0,0.0,1914.99,0.0,2020-03-10,9:15:00,09:47:00,1920.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.068,Y,25.491362,-80.485821,153.0
206,set016-3-10-2020-A4_206.txt,T2,A-4,A,4,16,0.15946700507614106,0.0,1.8849,0.0,0.0,0.0,2218.71,0.0,2020-03-10,8:04:00,08:36:00,1920.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.033,N,24.96424,-80.5673321,
210,set016-3-10-2020-A4_210.txt,T2,A-4,A,4,16,0.2560501299549934,2785.4300000000007,696.7846999999991,0.0,2785.4300000000007,0.7225443122362212,3855.030000000001,1.3658695652145827,2020-03-10,10:51:00,11:40:00,2940.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.054000000000000006,N,24.96424,-80.5673321,
218,set016-3-10-2020-A4_218.txt,T2,A-4,A,4,16,0.4246690739655148,10830.240000000002,4465.956399999819,0.0,10830.240000000002,0.8583010453922618,12618.23,1.396222222231252,2020-03-10,11:59:00,15:28:00,12540.0,M,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.048,N,25.1284578,-80.4080913,
