ID,filename,trial_type,chamber,channel_letter,channel_num,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,latitude,longitude,total_eggs,beak,thorax,wing,body,w_morph,morph_notes,tested
354,set001-2-17-2020-B4_354.txt,T1,B-4,B,4,1,0.18090250451809900,3984.6,701.811099999999,0.0,3984.6,0.9472910936188720,4206.310000000000,0.3854601226991460,2020-02-17,11:04:00,12:12:00,4080.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.027000000000000000,N,25.1820931,-80.36319380000000,,5.47,2.72,6.73,9.77,L,wings torn at the end,yes
374,set001-2-17-2020-B4_374.txt,T1,B-4,B,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2296.55,0.0,2020-02-17,8:15:00,08:45:00,1800.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.078,Y,27.298631,-81.36615,22.0,,,,,,missing tube,yes
381,set001-2-17-2020-B4_381.txt,T1,B-4,B,4,1,0.0,0.0,0.0,0.0,0.0,0.0,2090.150000000000,0.0,2020-02-17,10:29:00,11:01:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.033,N,29.66200224,-82.347313,,5.76,3.42,8.96,12.03,L,wings torn at the end,yes
144,set002-2-18-2020-A2_144.txt,T1,A-2,A,2,2,0.2265746446039050,34202.22,6956.537600001040,104.95000000000100,19722.18,0.7918098835073240,43194.99,0.4586131386861300,2020-02-18,8:03:00,15:56:47,28427.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.033,N,25.2275238,-80.3283788,,6.09,2.9,8.08,10.86,L,,yes
100,set002-2-18-2020-A3_100.txt,T1,A-3,A,3,2,0.30931625294442900,711.4000000000000,23.24710000000000,78.75,628.2800000000000,0.32033068717551600,2220.83,0.4552898550724630,2020-02-18,8:04:00,08:38:00,2040.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.047,N,25.2275238,-80.3283788,,6.41,3.25,8.62,11.65,L,,yes
17,set002-2-18-2020-A3_17.txt,T1,A-3,A,3,2,0.2816949061165590,18567.34,5210.491900000190,0.0,18567.34,0.998766559065576,18590.27,0.3807878787875430,2020-02-18,14:53:00,20:03:38,18638.0,M,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.04,N,25.1284578,-80.4080913,,6.18,3.03,8.04,10.94,L,,yes
190,set002-2-18-2020-A3_190.txt,T1,A-3,A,3,2,0.0,0.0,0.6283,0.0,0.0,0.0,2081.83,0.0,2020-02-18,9:19:00,09:53:00,2040.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.043,N,28.7963435,-81.8778849,,5.99,3.22,8.59,11.72,L,wings torn at the end,yes
228,set002-2-18-2020-A3_228.txt,T1,A-3,A,3,2,0.2309836055147340,15968.93,3664.873899999740,0.0,15968.93,0.8888184490331160,17966.47,0.41335526315802300,2020-02-18,9:54:00,14:41:00,17220.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,C,,0.037000000000000000,N,25.19515,-80.345916,,6.39,3.18,8.41,11.86,L,,yes
4,set002-2-18-2020-A3_4.txt,T1,A-3,A,3,2,0.1996060490037470,607.4300000000000,5.6547,0.0,599.1100000000000,0.2600800667936890,2335.55,0.2935981308411390,2020-02-18,8:40:00,09:16:00,2160.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,,,0.035,N,24.9735748,-80.5539224,,6.21,2.97,7.87,10.9,L,,yes
122,set002-2-18-2020-A4_122.txt,T1,A-4,A,4,2,0.3223498246549350,1302.7800000000000,11.309400000000000,0.0,730.25,0.6411855322541760,2031.8300000000000,0.3878395061730830,2020-02-18,15:54:00,16:29:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.032,N,25.1820931,-80.36319380000000,,5.67,2.98,7.01,10.08,L,wings torn at the end,yes
130,set002-2-18-2020-A4_130.txt,T1,A-4,A,4,2,0.4175433162693130,27391.98,11170.545700003100,0.0,27391.98,0.9684226528761560,28285.15,0.6159803921568650,2020-02-18,8:05:00,15:48:00,27780.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.062,N,25.2565615,-80.3108042,7.0,9.02,3.71,9.47,13.43,L,,yes
19,set002-2-18-2020-B1_19.txt,T1,B-1,B,1,2,0.40282851531171800,35039.860000000000,13903.022400004500,0.0,35036.33,0.9877687022093800,35473.75,0.6159803921571480,2020-02-18,9:20:00,19:12:07,35527.0,F,Key Largo,Key Largo,JP,C. corindum,Y,C,,0.05,N,25.1284578,-80.4080913,,7.54,3.41,8.42,11.99,L,,yes
32,set002-2-18-2020-B1_32.txt,T1,B-1,B,1,2,0.3352573436312030,213.8300000000000,70.36960000000010,198.98,198.98,0.06611465480191590,3234.23,0.4586131386861680,2020-02-18,8:42:00,09:16:00,2040.0,F,North Key Largo,North Key Largo,Carysfort,C. corindum,N,,,0.064,N,25.2565615,-80.3108042,,8.17,3.54,9.33,12.79,L,wings torn at the end,yes
15,set002-2-18-2020-B2_15.txt,T1,B-2,B,2,2,0.272911365422069,75.02000000000000,10.6811,0.0,53.44000000000010,0.02418042165859260,3102.51,0.35497175141243300,2020-02-18,8:06:00,08:38:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.042,N,25.1284578,-80.4080913,,6.53,3.08,8.08,11.31,L,,yes
164,set002-2-18-2020-B2_164.txt,T1,B-2,B,2,2,0.2024629355243460,28935.420000000000,5809.890100000480,63.47000000000120,28593.620000000000,0.9481927580555890,30516.39,0.5871962616824030,2020-02-18,9:21:00,17:50:33,30573.0,F,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.053,N,27.298631,-81.36615,61.0,6.38,3.46,9.1,12.75,L,,yes
329,set002-2-18-2020-B2_329.txt,T1,B-2,B,2,2,1.0649152542370300,0.0,1.8849,0.0,0.0,0.0,2371.07,0.0,2020-02-18,8:42:00,09:16:00,2040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.078,Y,25.27348850000000,-80.3040957,221.0,8.49,3.25,8.52,12.17,L,,yes
106,set002-2-18-2020-B3_106.txt,T1,B-3,B,3,2,0.0,0.0,1.2566,0.0,0.0,0.0,2111.6700000000000,0.0,2020-02-18,14:21:00,14:51:00,1800.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.046,Y,24.96424,-80.5673321,18.0,7.29,3.16,8.15,11.51,L,,yes
147,set002-2-18-2020-B3_147.txt,T1,B-3,B,3,2,0.3040836751983320,690.31,6.9113000000000000,0.0,646.27,0.28892088378458700,2389.2700000000000,0.31893401015231700,2020-02-18,8:45:00,09:16:00,1860.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.066,N,25.286747000000000,-80.290592,56.0,8.04,3.32,8.36,11.72,L,,yes
219,set002-2-18-2020-B3_219.txt,T1,B-3,B,3,2,0.34024298457960600,1293.33,3.1415,0.0,1285.05,0.41137627985533900,3143.91,0.4216778523489910,2020-02-18,8:06:00,08:38:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.049,Y,25.1284578,-80.4080913,30.0,7.62,3.14,8.16,11.49,L,,yes
270,set002-2-18-2020-B3_270.txt,T1,B-3,B,3,2,0.2509723241478210,2472.2200000000000,593.7435000000050,0.0,2472.2200000000000,0.6602816630566300,3744.1900000000000,0.5711818181806850,2020-02-18,14:54:00,15:48:00,3240.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.027000000000000000,N,27.298631,-81.36615,,5.43,2.88,7.66,10.56,L,,yes
431,set002-2-18-2020-B3_431.txt,T1,B-3,B,3,2,0.2289153675788610,17464.58,3931.901399999680,0.0,17464.58,0.9816530727070280,17790.990000000000,0.41886666666666700,2020-02-18,9:22:00,14:18:00,17760.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.04,N,25.27348850000000,-80.3040957,,6.13,3.22,8.68,11.83,L,,yes
442,set002-2-18-2020-B3_442.txt,T1,B-3,B,3,2,0.2704843798550480,15.490000000001600,5.0264,0.0,9.909999999999850,0.008080713231190620,1916.91,0.4079870129867820,2020-02-18,15:55:00,16:29:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.029000000000000000,N,25.2565615,-80.3108042,,5.86,2.91,7.99,11.06,L,,yes
14,set002-2-18-2020-B4_14.txt,T1,B-4,B,4,2,0.0,0.0,0.0,0.0,0.0,0.0,1865.75,0.0,2020-02-18,15:56:00,16:29:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.023,N,25.1000151,-80.437522,,5.25,2.72,7.87,10.31,L,,yes
264,set002-2-18-2020-B4_264.txt,T1,B-4,B,4,2,0.2259651125027010,27294.42,5838.791900000490,0.0,26128.89,0.9337417549654940,29231.23,0.5150000000010440,2020-02-18,8:07:00,15:48:00,27660.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.032,N,27.298631,-81.36615,,5.18,2.87,7.29,10.06,L,,yes
160,set003-2-19-2020-A2_160.txt,T1,A-2,A,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2109.39,0.0,2020-02-19,8:23:00,08:58:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.045,N,25.491362,-80.485821,,6.98,3.15,8.23,11.59,L,,yes
238,set003-2-19-2020-A2_238.txt,T1,A-2,A,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2043.11,0.0,2020-02-19,9:00:00,09:31:00,1860.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.034,N,25.1755702,-80.36780089,,5.55,2.77,6.58,9.52,L,wings torn at the end,yes
27,set003-2-19-2020-A2_27.txt,T1,A-2,A,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1858.9500000000000,0.0,2020-02-19,14:30:00,15:00:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.12,Y,25.19515,-80.345916,158.0,7.58,3.55,8.72,12.28,L,,yes
295,set003-2-19-2020-A2_295.txt,T1,A-2,A,2,3,0.2880398957752230,11423.81,3189.879099999850,0.0,8932.38,0.8573042047178030,13325.27,0.4520143884893980,2020-02-19,10:48:00,14:19:00,12660.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.033,N,29.66200224,-82.347313,,5.12,3.03,7.77,10.64,L,,yes
322,set003-2-19-2020-A2_322.txt,T1,A-2,A,2,3,0.3952607285819580,7535.670000000000,2886.4101999999200,0.0,7535.670000000000,0.992492759464062,7592.670000000000,0.5871962616824030,2020-02-19,15:01:00,17:08:00,7620.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.046,N,25.27348850000000,-80.3040957,,8.28,3.46,8.71,12.32,L,,yes
441,set003-2-19-2020-A2_441.txt,T1,A-2,A,2,3,0.4429405116937550,4296.050000000000,1882.386800000090,0.0,4296.050000000000,0.9603223390819380,4473.550000000000,0.5871962616819040,2020-02-19,9:33:00,10:47:00,4440.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.052000000000000000,N,25.2565615,-80.3108042,,6.23,3.34,8.89,12.04,L,,yes
142,set003-2-19-2020-A3_142.txt,T1,A-3,A,3,3,0.20567798777487000,19858.54,3975.2540999996700,0.0,19858.54,0.9421100547042790,21078.79,0.5983809523808490,2020-02-19,10:10:00,15:43:00,19980.0,F,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.08200000000000000,N,25.2275238,-80.3283788,,9.87,4.14,10.47,14.34,L,,yes
204,set003-2-19-2020-A3_204.txt,T1,A-3,A,3,3,0.3976684361545040,7.75,3.7698,0.0,7.75,0.003484790575327680,2223.95,0.4552898550724280,2020-02-19,9:34:00,10:08:00,2040.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,B,,0.033,N,24.9735748,-80.5539224,,5.79,2.7,7.65,10.51,L,thorax torn on one side,yes
227,set003-2-19-2020-A3_227.txt,T1,A-3,A,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1795.7100000000000,0.0,2020-02-19,16:31:00,17:01:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.11200000000000000,Y,25.19515,-80.345916,318.0,7.9,3.33,8.5,12.37,L,,yes
292,set003-2-19-2020-A3_292.txt,T1,A-3,A,3,3,0.0,0.0,0.6283,0.0,0.0,0.0,1723.91,0.0,2020-02-19,16:01:00,16:31:00,1800.0,F,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.08800000000000000,N,29.66200224,-82.347313,22.0,8.24,3.92,9.5,13.32,L,wings torn at the end,yes
443,set003-2-19-2020-A3_443.txt,T1,A-3,A,3,3,0.3079073883399140,3261.15,970.0951999999850,0.0,3230.8,0.7838191218072440,4160.59,0.4552898550724650,2020-02-19,8:24:00,09:32:00,4080.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,BC,,0.038,N,25.2565615,-80.3108042,,5.56,3.24,8.16,11.42,L,,yes
109,set003-2-19-2020-A4_109.txt,T1,A-4,A,4,3,0.0,0.0,0.0,0.0,0.0,0.0,2031.6700000000000,0.0,2020-02-19,13:56:00,14:29:00,1980.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.055,N,24.96424,-80.5673321,7.0,6.76,3.59,9.29,12.87,L,,yes
11,set003-2-19-2020-A4_11.txt,T1,A-4,A,4,3,0.2936090651269630,2504.7800000000000,665.9980000000010,0.0,2504.7800000000000,0.667772164385023,3750.950000000000,0.4520143884893980,2020-02-19,14:31:00,15:15:00,2640.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.043,N,25.1000151,-80.437522,,5.88,3.14,8.39,11.68,L,,yes
12,set003-2-19-2020-A4_12.txt,T1,A-4,A,4,3,0.2988613175543760,7346.700000000000,2168.8916000000900,0.0,7346.700000000000,0.8653040937256710,8490.310000000000,0.4724060150376200,2020-02-19,11:34:00,13:47:00,7980.0,F,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.07400000000000000,N,25.1000151,-80.437522,329.0,8.79,3.86,10.07,14.0,L,,yes
123,set003-2-19-2020-A4_123.txt,T1,A-4,A,4,3,0.2874326356185800,1369.0700000000000,8.167900000000000,0.0,764.4400000000000,0.6153372495966120,2224.91,0.3739880952382330,2020-02-19,9:35:00,10:08:00,1980.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.03,N,25.1820931,-80.36319380000000,,6.13,2.99,7.43,10.56,L,,yes
196,set003-2-19-2020-A4_196.txt,T1,A-4,A,4,3,0.3021356554653400,1018.5100000000000,57.17530000000010,179.40000000000000,839.1100000000010,0.3427353274713890,2971.7100000000000,0.4654074074072820,2020-02-19,10:44:00,11:32:00,2880.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,C,,0.04,N,29.66200224,-82.347313,,5.65,2.99,7.95,11.06,L,,yes
33,set003-2-19-2020-A4_33.txt,T1,A-4,A,4,3,0.2335558165540760,23288.83,5323.58590000024,0.0,23288.83,0.9987905835348670,23317.03,1.2566,2020-02-19,15:31:00,22:01:46,23446.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.044000000000000000,N,25.2565615,-80.3108042,,6.05,3.38,8.39,11.52,L,,yes
401,set003-2-19-2020-A4_401.txt,T1,A-4,A,4,3,0.0,0.0,0.0,0.0,0.0,0.0,2074.4700000000000,0.0,2020-02-19,10:11:00,10:44:00,1980.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.096,Y,24.96424,-80.5673321,30.0,9.01,3.77,10.53,13.86,L,,yes
444,set003-2-19-2020-A4_444.txt,T1,A-4,A,4,3,0.17181746177620900,2784.4800000000000,449.8628000000060,76.32000000000020,2112.73,0.6680822578439350,4167.87,0.8377333333333330,2020-02-19,8:24:00,09:21:00,3420.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.036000000000000000,N,25.2565615,-80.3108042,,6.29,2.9,7.78,10.89,L,,yes
326,set003-2-19-2020-B1_326.txt,T1,B-1,B,1,3,0.400416928962123,28886.98,11335.78860000320,0.0,28886.98,0.9985133074708980,28929.99,0.6544791666666660,2020-02-19,8:25:00,16:29:00,29040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.085,Y,25.27348850000000,-80.3040957,147.0,9.44,4.0,10.17,14.13,L,,yes
115,set003-2-19-2020-B2_115.txt,T1,B-2,B,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2030.91,0.0,2020-02-19,8:25:00,08:58:00,1980.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.087,Y,25.1000151,-80.437522,226.0,7.43,3.39,8.93,12.56,LS,,yes
152,set003-2-19-2020-B2_152.txt,T1,B-2,B,2,3,0.0,0.0,0.6283,0.0,0.0,0.0,1844.0300000000000,0.0,2020-02-19,14:32:00,15:00:00,1680.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.029000000000000000,N,25.491362,-80.485821,,5.17,2.69,6.93,9.64,L,,yes
258,set003-2-19-2020-B2_258.txt,T1,B-2,B,2,3,0.0,0.0,0.0,0.0,0.0,0.0,3707.110000000000,0.0,2020-02-19,12:25:00,12:55:00,1800.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.025,N,25.491362,-80.485821,,5.49,2.65,7.22,10.07,L,,yes
28,set003-2-19-2020-B2_28.txt,T1,B-2,B,2,3,0.3741161544761890,18.559999999999500,8.167900000000000,0.0,17.149999999999600,0.008752281204758810,2120.59,0.5370085470085140,2020-02-19,9:35:00,10:08:00,1980.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.035,N,25.19515,-80.345916,,5.5,2.9,7.57,10.73,L,wings torn at the end,yes
311,set003-2-19-2020-B2_311.txt,T1,B-2,B,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2122.11,0.0,2020-02-19,9:00:00,09:31:00,1860.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.036000000000000000,N,25.1000151,-80.437522,,6.22,3.03,8.05,11.38,L,wings torn at the end,yes
312,set003-2-19-2020-B2_312.txt,T1,B-2,B,2,3,0.2978255735490640,2817.1500000000000,787.8881999999940,0.0,2815.54,0.5562048983701720,5064.95,0.4908593750000980,2020-02-19,10:12:00,11:30:00,4680.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.038,N,25.1000151,-80.437522,,5.72,3.06,8.4,11.36,L,,yes
418,set003-2-19-2020-B2_418.txt,T1,B-2,B,2,3,0.15657944982352200,16138.400000000000,2229.2084000000700,73.66000000000350,3763.860000000000,0.7428605359713190,21724.67,0.6684042553174930,2020-02-19,15:02:00,21:03:42,21702.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.046,N,25.1820931,-80.36319380000000,,6.56,2.91,8.02,11.22,L,,yes
432,set003-2-19-2020-B2_432.txt,T1,B-2,B,2,3,0.12021327087078800,996.9799999999980,94.24499999999990,60.45999999999910,149.63999999999900,0.3357343705275200,2969.5500000000000,0.23531835205991900,2020-02-19,11:35:00,12:24:00,2940.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,,0.039,N,25.27348850000000,-80.3040957,,6.59,2.96,7.87,11.05,L,,yes
45,set003-2-19-2020-B2_45.txt,T1,B-2,B,2,3,0.16644381712633800,1679.4600000000000,255.71809999999900,127.09999999999900,1220.41,0.4387315536351970,3827.990000000000,0.33962162162188900,2020-02-19,13:26:00,14:09:00,2580.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,BC,,0.033,N,25.491362,-80.485821,,5.06,2.75,7.68,10.18,L,wings torn at the end,yes
129,set003-2-19-2020-B3_129.txt,T1,B-3,B,3,3,0.3380428453405760,28.1899999999996,10.0528,0.0,17.319999999999700,0.013292216579670600,2120.7900000000000,0.4333103448276410,2020-02-19,9:00:00,09:31:00,1860.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.036000000000000000,N,25.2565615,-80.3108042,,5.94,2.92,7.98,10.85,L,,yes
269,set003-2-19-2020-B3_269.txt,T1,B-3,B,3,3,0.4566953277085880,28566.06,12705.482600003900,0.0,27116.97,0.9840297874553860,29029.67,1.185471698115810,2020-02-19,9:36:00,17:40:00,29040.0,F,Lake Placid,Highlands,110N Main,K.elegans,Y,C,SENSOR: lost voltage reading ~ 5:10 PM (17:10) then resolved in 5 min,0.059000000000000000,N,27.298631,-81.36615,103.0,6.98,3.71,9.85,13.5,L,,yes
395,set003-2-19-2020-B3_395.txt,T1,B-3,B,3,3,0.4464538057700990,16.8599999999999,3.7698,0.0,16.8599999999999,0.008266691509235010,2039.51,0.7953164556961250,2020-02-19,8:26:00,08:58:00,1920.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.048,N,25.1000151,-80.437522,,5.98,3.18,8.23,11.41,L,wings torn at the end,yes
151,set003-2-19-2020-B4_151.txt,T1,B-4,B,4,3,0.3284187056983710,8022.63,2578.543199999990,0.0,8022.63,0.9612141834454580,8346.35,1.3089583333334400,2020-02-19,8:26:00,10:44:00,8280.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,C,,0.095,N,25.491362,-80.485821,44.0,7.09,3.13,8.73,12.08,L,,yes
347,set003-2-19-2020-B4_347.txt,T1,B-4,B,4,3,0.20183392937847400,22.600000000000400,6.2830000000000000,0.0,16.730000000001400,0.007529041779519130,3001.7100000000000,0.3452197802198350,2020-02-19,10:46:00,11:33:00,2820.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.048,N,25.2275238,-80.3283788,,6.08,3.16,8.42,11.66,L,wings torn at the end,yes
412,set003-2-19-2020-B4_412.txt,T1,B-4,B,4,3,0.3109722451365230,20137.26,6155.4551000006500,0.0,20137.26,0.9219550854298,21841.91,1.3962222222199600,2020-02-19,11:36:00,17:40:00,21840.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.03,N,25.1820931,-80.36319380000000,,5.77,2.77,7.3,10.22,L,,yes
104,set004-2-20-2020-A2_104.txt,T1,A-2,A,2,4,0.0,0.0,0.6283,0.0,0.0,0.0,2210.3100000000000,0.0,2020-02-20,9:30:00,10:05:00,2100.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.057,N,24.9735748,-80.5539224,,6.83,3.36,8.61,12.01,L,wings torn at the end,yes
145,set004-2-20-2020-A2_145.txt,T1,A-2,A,2,4,0.40579720896926300,28304.65,10920.482300003000,0.0,28304.65,0.995672526098692,28427.67,0.6755913978505720,2020-02-20,10:46:00,18:38:39,28359.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.046,N,25.2275238,-80.3283788,,6.88,3.16,8.84,12.06,L,,yes
149,set004-2-20-2020-A2_149.txt,T1,A-2,A,2,4,0.14335799670515300,10.770000000000000,1.8849,0.0,10.770000000000000,0.004265430998633630,2524.9500000000000,0.1903939393939550,2020-02-20,8:50:00,09:27:00,2220.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.08200000000000000,Y,25.286747000000000,-80.290592,72.0,7.41,3.79,9.98,13.66,L,,yes
274,set004-2-20-2020-A2_274.txt,T1,A-2,A,2,4,0.0,0.0,0.0,0.0,0.0,0.0,2017.51,0.0,2020-02-20,8:15:00,08:45:00,1800.0,M,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.042,N,27.896740300000000,-81.58046540000000,,5.58,2.89,7.56,10.97,L,wings torn at the end,yes
50,set004-2-20-2020-A2_50.txt,T1,A-2,A,2,4,0.11611280425376100,0.0,3.1415,0.0,0.0,0.0,2243.5100000000000,0.11922201138521000,2020-02-20,10:08:00,10:41:00,1980.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.048,N,25.491362,-80.485821,,5.39,3.22,7.5,10.79,L,wings torn at the end,yes
1,set004-2-20-2020-A3_1.txt,T1,A-3,A,3,4,0.2838772154092960,2164.04,598.1416000000040,0.0,2164.04,0.8882449277801270,2436.31,0.8159740259740450,2020-02-20,8:15:00,08:50:00,2100.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,,0.038,N,24.9735748,-80.5539224,,5.5,3.18,8.39,11.83,L,wings torn at the end,yes
71,set004-2-20-2020-A3_71.txt,T1,A-3,A,3,4,0.29252797105406900,30133.93,8329.373100001720,0.0,28866.08,0.8612728426900110,34987.67,0.5192561983470920,2020-02-20,8:55:00,17:18:47,30227.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.035,N,28.7963435,-81.8778849,,5.32,2.94,7.39,10.85,L,,yes
167,set004-2-20-2020-A4_167.txt,T1,A-4,A,4,4,1.0712702472287300,0.0,2.5132,0.0,0.0,0.0,1943.59,0.9105797101442550,2020-02-20,11:24:00,11:56:00,1920.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.029000000000000000,N,27.298631,-81.36615,,4.77,2.62,6.73,9.41,L,,yes
170,set004-2-20-2020-A4_170.txt,T1,A-4,A,4,4,0.3397267516128280,898.3900000000000,10.0528,0.0,889.2300000000000,0.3764829629505470,2386.2700000000000,0.4986507936507070,2020-02-20,10:08:00,10:42:00,2040.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,B,,0.045,N,27.298631,-81.36615,,5.73,3.17,9.12,11.97,L,wings torn at the end,yes
244,set004-2-20-2020-A4_244.txt,T1,A-4,A,4,4,0.0,0.0,0.0,0.0,0.0,0.0,2122.3100000000000,0.0,2020-02-20,10:47:00,11:21:00,2040.0,F,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.115,Y,25.2275238,-80.3283788,100.0,7.99,3.5,8.71,12.31,L,,yes
360,set004-2-20-2020-A4_360.txt,T1,A-4,A,4,4,0.0,0.0,0.0,0.0,0.0,0.0,2227.2700000000000,0.0,2020-02-20,9:30:00,10:05:00,2100.0,F,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.106,Y,25.1820931,-80.36319380000000,256.0,8.5,3.28,8.65,12.35,L,,yes
371,set004-2-20-2020-A4_371.txt,T1,A-4,A,4,4,0.22466099894525700,2299.97,503.26830000000800,0.0,2299.97,0.922871049157568,2492.19,1.336808510638870,2020-02-20,8:51:00,09:27:00,2160.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,C,,0.031,N,27.298631,-81.36615,,5.37,2.84,7.73,10.82,L,,yes
69,set004-2-20-2020-A4_69.txt,T1,A-4,A,4,4,0.2584255822963420,35.07999999999990,8.7962,0.0,16.589999999999900,0.016758148578089200,2093.31,0.7305813953488260,2020-02-20,8:15:00,08:45:00,1800.0,F,Lake Wales,Polk,Polk Ave,K.elegans,Y,B,,0.06,N,27.896740300000000,-81.58046540000000,19.0,7.44,3.33,8.98,12.36,L,,yes
132,set004-2-20-2020-B1_132.txt,T1,B-1,B,1,4,0.0,0.0,0.0,0.0,0.0,0.0,2159.710000000000,0.0,2020-02-20,10:48:00,11:21:00,1980.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.07400000000000000,N,25.27348850000000,-80.3040957,88.0,8.29,3.64,9.99,13.81,L,,yes
155,set004-2-20-2020-B1_155.txt,T1,B-1,B,1,4,0.0,0.0,0.6283,0.0,0.0,0.0,2237.4300000000000,0.0,2020-02-20,9:30:00,10:05:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.092,Y,25.491362,-80.485821,38.0,7.01,3.25,8.17,11.63,L,,yes
